"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.069970687E0	-9.630321264E-1	7.492799759E-1	2.715263367E-1	1.250031164E0
3.079968253E0	-1.209990859E0	9.192977548E-1	4.383907318E-1	1.581572848E0
3.089965819E0	-1.183579445E0	8.681158423E-1	4.380588531E-1	1.531790122E0
3.099963385E0	-1.037538290E0	9.267591238E-1	5.553617477E-1	1.497930188E0
3.109960918E0	-1.007740974E0	9.616449475E-1	8.020944595E-1	1.607376247E0
3.119958484E0	-1.000258327E0	9.430129528E-1	8.022928238E-1	1.591685875E0
3.129956050E0	-1.036080956E0	9.957743287E-1	1.080314636E0	1.797806991E0
3.139953583E0	-2.068786025E-1	4.782383442E-1	1.746369362E0	1.822447974E0
3.149951149E0	-2.204344869E-1	4.685534537E-1	1.747046471E0	1.822170429E0
3.159948715E0	-1.336309761E-1	6.671512127E-1	2.231659889E0	2.333078190E0
3.169946281E0	-3.698468208E-2	1.160809040E0	2.173260689E0	2.464124087E0
3.179943847E0	4.700016975E-2	1.115204096E0	1.466431618E0	1.842908267E0
3.189941413E0	2.122601867E-2	9.122609496E-1	7.743997574E-1	1.196814759E0
3.199938946E0	1.728340983E-2	8.577384353E-1	7.767543793E-1	1.157307783E0
3.209936512E0	2.706690729E-1	5.702904463E-1	5.246686935E-1	8.208350493E-1
3.219934045E0	3.005790412E-1	5.342278481E-1	5.253019333E-1	8.072727388E-1
3.229931611E0	1.119175851E-1	-5.979073048E-2	1.173899651E0	1.180737425E0
3.239929177E0	1.883477271E-1	-2.677540481E-1	1.498838425E0	1.534171998E0
3.249926743E0	2.375509590E-1	-2.791083753E-1	1.498223305E0	1.542402352E0
3.259924309E0	1.333096921E-1	-3.448747993E-1	1.380968094E0	1.429609379E0
3.269921909E0	-7.623773813E-1	-3.039508462E-1	1.955864906E0	2.121087674E0
3.279919475E0	-7.906612754E-1	-2.691625357E-1	2.336642265E0	2.481429185E0
3.289917008E0	-4.028049111E-1	-2.214199603E-1	2.197978020E0	2.245525767E0
3.299914574E0	1.560503095E-1	-5.756892562E-1	1.925823212E0	2.016076601E0
3.309912107E0	6.729862690E-1	-8.989219069E-1	1.582447052E0	1.940389081E0
3.319909673E0	6.447596550E-1	-9.182755351E-1	1.584346771E0	1.941416921E0
3.329907239E0	6.173423529E-1	-1.095004320E0	4.828643799E-1	1.346589786E0
3.339904805E0	3.926137090E-1	-7.594713569E-1	-3.120861053E-1	9.101318605E-1
3.349902371E0	-2.201855183E-3	-7.270306349E-1	-1.179469109E0	1.385541688E0
3.359899937E0	4.699218273E-2	-7.365115881E-1	-1.179757118E0	1.391576244E0
3.369897503E0	-3.568279445E-1	-6.056447029E-1	-1.231639862E0	1.418121447E0
3.379895036E0	-4.344273210E-1	-3.674874902E-1	-9.751815796E-1	1.129049718E0
3.389892602E0	-1.854173392E-1	-1.763084531E-1	-5.005817413E-1	5.621799890E-1
3.399890135E0	1.925114542E-2	-3.314900398E-2	-3.007946014E-1	3.032273987E-1
3.409887701E0	1.254030764E-1	-6.222277880E-2	-1.529779434E-1	2.073640686E-1
3.419885267E0	1.257382631E-1	-6.375694275E-2	-1.528768539E-1	2.079576664E-1
3.429916167E0	7.391150594E-1	-2.072190642E-1	-7.915172577E-1	1.102601642E0
3.439947033E0	4.841760397E-1	-3.211401999E-1	-1.051420212E0	1.201266801E0
3.449977899E0	4.362692237E-1	-2.443720698E-1	-1.057795525E0	1.170034152E0
3.460008799E0	2.740561366E-1	-1.534981132E-1	-1.373493195E0	1.408954219E0
3.470039665E0	3.182270825E-1	6.454825401E-2	-1.167572021E0	1.211882576E0
3.480070565E0	3.108848631E-1	3.263940215E-1	-1.136799812E0	1.222904849E0
3.490101431E0	3.533404768E-1	4.252039790E-1	-1.115758896E0	1.245217182E0
3.500132331E0	1.611995995E-1	4.259726405E-1	-1.032498360E0	1.128490525E0
3.510163231E0	1.579488814E-1	4.322446585E-1	-1.032941818E0	1.130819214E0
3.520194131E0	-2.983916402E-1	4.729251266E-1	-1.028331757E0	1.170539170E0
3.530225031E0	-1.668049842E-1	1.601719856E-1	-1.121958733E0	1.145543699E0
3.540255897E0	1.313602924E-1	1.072927117E-1	-1.036108971E0	1.049899544E0
3.550286797E0	1.376000792E-1	6.591651440E-1	-2.512073517E-1	7.187055046E-1
3.560317663E0	2.087063789E-1	1.134236097E0	-2.651119232E-2	1.153582559E0
3.570348529E0	1.797070801E-1	1.132485151E0	-2.629661560E-2	1.146956305E0
3.580379395E0	7.280642986E-1	7.262126803E-1	-5.232181549E-1	1.153784953E0
3.590410295E0	5.106549263E-1	6.594214439E-1	-9.044933319E-1	1.230330558E0
3.600441161E0	4.964065254E-1	6.260400414E-1	-9.019594193E-1	1.204938325E0
3.610472061E0	2.493577302E-1	3.935829401E-1	-1.976458073E0	2.030633724E0
3.620502961E0	1.573118716E-1	3.297842145E-1	-1.596235275E0	1.637519987E0
3.630533827E0	1.661612988E-1	3.177369833E-1	-1.595361710E0	1.635159121E0
3.640564727E0	1.154426485E-2	6.298577785E-2	-1.228868484E0	1.230535749E0
3.650595593E0	3.058490902E-2	7.190060616E-2	-5.301561356E-1	5.358830674E-1
3.660626493E0	-2.662887797E-2	2.561944723E-1	2.804899216E-1	3.808139978E-1
3.670657359E0	-1.124954671E-1	4.817770720E-1	7.485589981E-1	8.972764071E-1
3.680688259E0	-6.014856324E-2	4.587817788E-1	6.138496399E-1	7.687066740E-1
3.690719125E0	4.079779685E-1	2.717400193E-1	2.288255692E-1	5.409711655E-1
3.700750025E0	6.635839939E-1	1.914573908E-1	6.018733978E-2	6.932691868E-1
3.710780925E0	3.728418648E-1	1.279221773E-1	1.314210892E-1	4.155076922E-1
3.720811791E0	1.028555706E-1	1.439750195E-1	1.525154114E-1	2.336001399E-1
3.730809324E0	2.349221110E-1	1.520222425E-1	2.600536346E-1	3.820039965E-1
3.740806890E0	1.615929902E-1	7.681226730E-2	3.821287155E-1	4.219416714E-1
3.750804456E0	-9.051160514E-2	5.574202538E-2	7.076234818E-1	7.155630762E-1
3.760801989E0	-1.670260727E-1	1.290434599E-1	1.178689003E0	1.197437969E0
3.770799555E0	-1.651078910E-1	1.160834432E-1	1.179895401E0	1.197033474E0
3.780797088E0	-4.230442643E-2	-2.429395914E-2	1.379726410E0	1.380588580E0
3.790794654E0	5.824597478E-1	-2.558076382E-1	1.163250923E0	1.325839212E0
3.800792220E0	5.136663318E-1	-2.675303817E-1	9.302892685E-1	1.095839280E0
3.810789753E0	5.132043362E-1	-2.835426331E-1	9.319019318E-1	1.101006960E0
3.820787319E0	2.599756122E-1	-1.151927710E-1	5.238609314E-1	5.960595346E-1
3.830818219E0	2.579479516E-1	-1.250407696E-1	5.249013901E-1	5.980750865E-1
3.840849119E0	1.027714536E-1	-3.867555261E-1	1.100183487E0	1.170703000E0
3.850879985E0	1.256580204E-1	-5.388862491E-1	1.509910583E0	1.608110163E0
3.860910885E0	1.543262452E-1	-9.427349567E-1	2.476617813E0	2.654468229E0
3.870941751E0	1.600985080E-1	-1.097515583E0	3.367649078E0	3.545593364E0
3.880972651E0	6.249493361E-1	-8.955197930E-1	3.806632996E0	3.960173246E0
3.891003517E0	8.841961622E-1	-6.435497999E-1	3.654086113E0	3.814223973E0
3.901034417E0	6.510472894E-1	-5.551466942E-1	3.045029640E0	3.162950511E0
3.911065283E0	3.852049708E-1	-3.664485514E-1	1.848604202E0	1.923539682E0
3.921096149E0	4.017774463E-1	-1.247122288E-1	4.987897873E-1	6.525101595E-1
3.931127049E0	1.699440032E-1	-2.686849236E-1	-1.044919968E0	1.092213482E0
3.941157915E0	1.048826873E-1	-6.333352327E-1	-2.354563713E0	2.440508999E0
3.951188815E0	-6.440132856E-3	-1.086066723E0	-3.113168240E0	3.297180445E0
3.961219681E0	-3.603911400E-1	-1.405895114E0	-2.448796749E0	2.846581874E0
3.971250581E0	-5.819642544E-1	-1.212012172E0	-1.131181717E0	1.757050931E0
3.981281447E0	-6.069094539E-1	-8.217531443E-1	-1.084785461E-1	1.027319284E0
3.991312347E0	-5.765001774E-1	-7.716145515E-1	-1.139898300E-1	9.699150231E-1
4.001343247E0	-6.546751857E-1	-8.362707496E-1	1.295721054E0	1.675363070E0
4.011374113E0	-6.201765537E-1	-6.983379126E-1	1.612304688E0	1.863282373E0
4.021405013E0	-5.151837468E-1	-5.895008445E-1	1.406046867E0	1.609314553E0
4.031435879E0	-4.480569363E-1	-5.935094357E-1	1.289943695E0	1.488947012E0
4.041466779E0	-1.671640128E-1	-6.754657626E-1	6.937408447E-1	9.825854483E-1
4.051497645E0	4.380879402E-1	-7.400188446E-1	-1.289968491E-1	8.695913528E-1
4.061528545E0	5.742821693E-1	-6.664927602E-1	-5.467977524E-1	1.035857322E0
4.071559411E0	5.642685890E-1	-6.707093716E-1	-5.461645126E-1	1.032737032E0
4.081590311E0	-6.209221482E-2	-3.905695081E-1	-1.013197899E0	1.087644228E0
4.091621211E0	-3.651982546E-2	-3.914120793E-1	-1.013889313E0	1.087432137E0
4.101652077E0	-5.670908689E-1	-7.188302279E-2	-1.539230347E0	1.641946797E0
4.111682977E0	-5.333929062E-1	-6.815934181E-2	-1.540287018E0	1.631452661E0
4.121713843E0	-9.561845660E-1	-5.498957634E-2	-1.287442207E0	1.604624634E0
4.131711376E0	-1.090160131E0	-5.772459507E-2	-1.321690559E0	1.714248283E0
4.141708909E0	-1.088348746E0	-5.236166716E-2	-1.322118759E0	1.713255016E0
4.151706475E0	-8.597326279E-1	8.851891756E-2	-9.320259094E-1	1.271081463E0
4.161704008E0	-4.993112087E-1	4.893476367E-1	-6.496295929E-1	9.543539179E-1
4.171701574E0	-5.185284615E-1	4.928009510E-1	-6.494827271E-1	9.662051311E-1
4.181699140E0	-1.178074628E-1	2.773973346E-1	-1.106264114E0	1.146581079E0
4.191696706E0	-1.515005678E-1	4.416502118E-1	-9.523801804E-1	1.060676831E0
4.201694272E0	-2.262606472E-1	6.268712878E-1	-8.992290497E-1	1.119274040E0
4.211691838E0	-1.551170796E-1	4.967953563E-1	-8.939495087E-1	1.034414162E0
4.221689404E0	-1.515911072E-1	4.881173968E-1	-8.933820724E-1	1.029257006E0
4.231686937E0	-4.933769703E-1	1.018300056E-1	-6.198978424E-1	7.987887830E-1
4.241684537E0	-7.004489899E-1	1.371281147E-1	-3.124399185E-1	7.791351679E-1
4.251682070E0	-8.338390589E-1	2.247021198E-1	-6.684589386E-2	8.661679931E-1
4.261679670E0	-8.126957417E-1	1.984202862E-1	-6.509113312E-2	8.390958432E-1
4.271677236E0	-6.981061101E-1	2.574453354E-1	-9.406375885E-2	7.499854881E-1
4.281674802E0	-1.438245624E-1	1.242623329E-1	2.543449402E-2	1.917642971E-1
4.291672368E0	-1.223092079E-1	2.226757407E-1	-6.101608276E-3	2.541284271E-1
4.301669934E0	1.835507154E-2	6.583863497E-2	2.590742111E-1	2.679385776E-1
4.311667500E0	1.772979796E-1	-1.892402768E-1	1.841516495E-1	3.180539041E-1
4.321665033E0	1.915580630E-1	-2.126968503E-1	4.537305832E-1	5.364754270E-1
4.331662599E0	1.790741086E-1	-2.180584669E-1	4.544124603E-1	5.348903771E-1
4.341660165E0	-6.675878167E-2	-5.902993679E-2	1.823569298E0	1.825745396E0
4.351657731E0	-1.124845147E-1	-8.249646425E-2	2.153430939E0	2.157944216E0
4.361655297E0	-1.204005182E-1	-7.995635271E-2	2.153318405E0	2.158163445E0
4.371652863E0	-6.162895262E-2	-1.883901358E-1	2.367183685E0	2.375467864E0
4.381650429E0	4.698326588E-1	5.442768335E-2	1.598155022E0	1.666674705E0
4.391647962E0	3.675380647E-1	-9.017646313E-3	7.776412964E-1	8.601694791E-1
4.401645528E0	-4.119544476E-2	-7.959622741E-1	6.084241867E-1	1.002712819E0
4.411643061E0	-2.013860643E-2	-8.208391070E-1	6.108016968E-1	1.023357765E0
4.421640627E0	-2.153888345E-3	-1.231555700E0	7.149715424E-1	1.424049995E0
4.431638193E0	-1.986390948E-1	-1.128067374E0	1.734001160E0	2.078161089E0
4.441635759E0	-5.634737015E-1	-9.748967886E-1	2.385082245E0	2.637526052E0
4.451633325E0	-3.850696683E-1	-8.673384786E-1	2.788244247E0	2.945311642E0
4.461630891E0	-1.082028300E-1	-6.764439344E-1	2.987476349E0	3.065012102E0
4.471628457E0	1.420819610E-1	-4.551501572E-1	2.926490784E0	2.965079637E0
4.481625990E0	4.437180161E-1	-3.654960394E-1	2.672997475E0	2.734115676E0
4.491623556E0	3.156020045E-1	-4.134116173E-1	2.296582222E0	2.354740685E0
4.501621089E0	2.754694819E-1	-5.494586229E-1	2.026847839E0	2.117994423E0
4.511618655E0	3.540060818E-1	-6.908690929E-1	1.537842751E0	1.722666751E0
4.521616221E0	3.729959130E-1	-7.204838991E-1	1.540386200E0	1.740980369E0
4.531613787E0	3.314880729E-1	-8.526209593E-1	1.222613335E0	1.526967652E0
4.541611320E0	9.758613259E-2	-1.027501464E0	2.917823792E-1	1.072575997E0
4.551608886E0	1.210320294E-1	-1.050474286E0	2.940158844E-1	1.097538299E0
4.561606452E0	8.960455656E-3	-9.886224270E-1	-3.995323181E-2	9.894699862E-1
4.571603985E0	2.718985081E-1	-9.958449006E-1	-5.733995438E-1	1.180856851E0
4.581601551E0	2.774746716E-1	-9.974877238E-1	-5.732364655E-1	1.183458490E0
4.591599084E0	5.379946828E-1	-8.290125728E-1	-1.255702019E0	1.597963605E0
4.601596617E0	5.711807609E-1	-8.202592134E-1	-1.478799820E0	1.784914997E0
4.611594183E0	5.952847004E-1	-7.007070780E-1	-1.503751755E0	1.762561665E0
4.621591749E0	6.110517979E-1	-6.853924990E-1	-1.505371094E0	1.763317699E0
4.631589315E0	4.690624475E-1	-3.355867267E-1	-1.612204552E0	1.712262114E0
4.641586848E0	3.206956089E-1	-1.426037550E-1	-1.630016327E0	1.667373603E0
4.651584414E0	1.324900687E-1	-1.372540593E-1	-1.967794418E0	1.977019769E0
4.661581947E0	1.524400115E-1	-1.427094936E-1	-1.967084885E0	1.978137230E0
4.671579513E0	-4.666152596E-2	-9.879994392E-2	-1.800825119E0	1.804136867E0
4.681577079E0	1.343747973E-1	-1.195057631E-1	-1.682536125E0	1.692118798E0
4.691574645E0	2.415012717E-1	-1.462427974E-1	-1.631273270E0	1.655524781E0
4.701572211E0	2.295412421E-1	-1.593829989E-1	-1.630005836E0	1.653786912E0
4.711569777E0	3.950839341E-1	-1.771419048E-1	-1.681155205E0	1.736016530E0
4.721567343E0	5.369645357E-1	-1.729530692E-1	-1.794799805E0	1.881369186E0
4.731564876E0	4.392709136E-1	-2.058219910E-2	-1.540445328E0	1.601984510E0
4.741562442E0	3.622741401E-1	2.463827133E-1	-1.310754776E0	1.382036569E0
4.751559975E0	3.241119087E-1	4.717220068E-1	-1.107807159E0	1.246918956E0
4.761557541E0	1.993041933E-1	6.194748878E-1	-1.036437988E0	1.223795327E0
4.771555107E0	1.375744939E-1	6.780138016E-1	-1.179969788E0	1.367829725E0
4.781552673E0	1.291930825E-1	6.705138683E-1	-1.179183006E0	1.362626971E0
4.791550239E0	2.619247437E-1	4.382456541E-1	-1.185082436E0	1.290381418E0
4.801547805E0	8.651835471E-2	2.645213604E-1	-1.267147064E0	1.297350630E0
4.811545371E0	9.809324145E-2	1.221991777E-1	-9.230203629E-1	9.362272765E-1
4.821542904E0	-4.918700457E-2	2.160004377E-1	-6.729574203E-1	7.084823499E-1
4.831540470E0	-6.240148097E-2	4.014483690E-1	-8.986854553E-2	4.160902466E-1
4.841538003E0	2.404562831E-1	4.784537554E-1	2.895526886E-1	6.087511639E-1
4.851535569E0	2.990429401E-1	3.846930265E-1	4.110689163E-1	6.374896538E-1
4.861533102E0	-3.922389448E-2	4.030719995E-1	6.535291672E-1	7.688341324E-1
4.871530668E0	-2.684032172E-2	3.769757748E-1	6.568183899E-1	7.577872623E-1
4.881528234E0	2.140195072E-1	4.494687319E-1	1.065284729E0	1.175864807E0
4.891525800E0	1.882277578E-1	4.259097576E-1	1.226881027E0	1.312275072E0
4.901523366E0	1.717483252E-1	4.117243290E-1	1.228630066E0	1.307113709E0
4.911520899E0	3.582895398E-1	1.010582447E-1	1.760641098E0	1.799566959E0
4.921518465E0	4.181087017E-1	8.085608482E-3	1.636043549E0	1.688644059E0
4.931515998E0	4.078554511E-1	7.619380951E-3	1.636080742E0	1.686168532E0
4.941513564E0	4.766477346E-1	-6.271398067E-2	1.171699524E0	1.266493538E0
4.951511130E0	4.230234027E-1	-4.259880185E-1	1.188368797E0	1.331403391E0
4.961508696E0	2.661254406E-1	-1.077144980E0	1.597469330E0	1.944986457E0
4.971506262E0	4.102209508E-1	-1.327683687E0	2.398856163E0	2.772279945E0
4.981503795E0	3.925162256E-1	-1.014307857E0	3.394086838E0	3.564086822E0
4.991501361E0	3.484644294E-1	-8.921374679E-1	3.503367424E0	3.631930620E0
5.001498894E0	3.431590796E-1	-8.876810670E-1	3.502830505E0	3.629815061E0
5.011496460E0	4.040758610E-1	-7.888563275E-1	3.330348969E0	3.446272749E0
5.021493993E0	4.109043777E-1	-2.724107504E-1	2.878804207E0	2.920712873E0
5.031491559E0	8.476682007E-2	2.036901712E-1	5.708122253E-1	6.119654371E-1
5.041489125E0	9.710147977E-2	1.740475893E-1	5.747060776E-1	6.082831054E-1
5.051486691E0	-1.714017242E-1	-2.672526836E-1	-3.208694458E-1	4.513975512E-1
5.061484257E0	-2.453295738E-1	-9.587199092E-1	-9.770069122E-1	1.390637613E0
5.071481790E0	-6.252557039E-3	-1.494276047E0	-7.481412888E-1	1.671112021E0
5.081479356E0	2.752994895E-1	-1.643760085E0	2.355194092E-2	1.666820842E0
5.091476889E0	2.574788630E-1	-1.626149297E0	2.120780945E-2	1.646543857E0
5.101474455E0	1.461580396E-2	-1.703842402E0	8.826828003E-1	1.918963647E0
5.111472021E0	-4.019433856E-1	-1.302294254E0	1.546132088E0	2.061080601E0
5.121469587E0	-5.426515341E-1	-9.458237886E-1	1.594371796E0	1.931599014E0
5.131467153E0	-7.743740678E-1	-7.019798756E-1	1.404400826E0	1.750649200E0
5.141464719E0	-8.951089382E-1	-5.418232679E-1	7.995615005E-1	1.316848912E0
5.151462285E0	-7.454116940E-1	-5.023582578E-1	1.341762543E-1	9.088485462E-1
5.161459818E0	-5.226782560E-1	-5.210328698E-1	-5.730390549E-1	9.343669350E-1
5.171457384E0	-5.411739349E-1	-5.169294477E-1	-5.734786987E-1	9.428483969E-1
5.181454917E0	-2.231893539E-1	-3.293483853E-1	-1.479610443E0	1.532165432E0
5.191452483E0	-1.454184353E-1	-3.469316363E-1	-1.744347572E0	1.784448524E0
5.201450049E0	-1.311515272E-1	-4.301930070E-1	-1.810459614E0	1.865484055E0
5.211447615E0	-6.806237251E-2	-2.272396684E-1	-1.742634773E0	1.758705861E0
5.221445181E0	-8.024651557E-2	2.611064911E-2	-1.679675102E0	1.681793602E0
5.231442747E0	-2.405614257E-1	-2.157056332E-2	-1.542376518E0	1.561172768E0
5.241440313E0	-4.152457714E-1	-1.682134867E-1	-1.399994850E0	1.469935512E0
5.251437846E0	-4.208906293E-1	-6.745636463E-2	-1.362569809E0	1.427688960E0
5.261435412E0	-5.140255094E-1	4.736173153E-2	-1.391644478E0	1.484297716E0
5.271432945E0	-4.399138391E-1	7.817387581E-3	-1.432304382E0	1.498359483E0
5.281430511E0	-5.324248672E-1	4.399955273E-2	-1.389330864E0	1.488506785E0
5.291428077E0	-6.518437266E-1	1.477673054E-1	-1.241081238E0	1.409616281E0
5.301425643E0	-5.677488446E-1	3.072810173E-1	-1.016018867E0	1.203766885E0
5.311423209E0	-5.613254309E-1	3.027095795E-1	-1.015585899E0	1.199222268E0
5.321420775E0	-5.405273438E-1	4.707022905E-1	-8.633584976E-1	1.122104430E0
5.331451675E0	-4.551036954E-1	5.531910658E-1	-6.505069733E-1	9.676254705E-1
5.341482541E0	-3.149124086E-1	4.296376705E-1	-4.349021912E-1	6.876759912E-1
5.351513441E0	-2.984066606E-1	4.092497826E-1	-4.326124191E-1	6.660971587E-1
5.361544307E0	-2.883239090E-1	2.307822704E-1	-4.424982071E-1	5.763642912E-1
5.371575207E0	-3.385134637E-1	1.168224812E-1	-5.361042023E-1	6.447065789E-1
5.381606073E0	-2.600132525E-1	4.536986351E-2	-5.697183609E-1	6.278887853E-1
5.391636973E0	-1.194729134E-1	-4.407322407E-2	-6.294660568E-1	6.422178313E-1
5.401667839E0	1.087233797E-2	-9.573292732E-2	-6.819219589E-1	6.886948230E-1
5.411732072E0	1.481887326E-2	-1.543030739E-1	-2.725791931E-1	3.135736821E-1
5.421796272E0	1.912241578E-1	-1.603339911E-1	2.289295197E-1	3.386478882E-1
5.431860472E0	1.899527907E-1	-1.643477678E-1	2.294378281E-1	3.401969554E-1
5.441924672E0	3.391753733E-1	-2.324615717E-1	4.977407455E-1	6.456192113E-1
5.451988872E0	-4.553791136E-2	-4.683308005E-1	1.062080383E0	1.161646323E0
5.462053105E0	-3.729002774E-1	-3.472529650E-1	1.692266464E0	1.767315768E0
5.472117305E0	-3.548971117E-1	-3.247747421E-1	1.689620972E0	1.756772501E0
5.482181538E0	-1.957611442E-1	3.449956179E-1	2.180563927E0	2.216349124E0
5.492245738E0	3.440728784E-1	2.862035036E-1	1.815783501E0	1.870125213E0
5.502309971E0	2.731738091E-1	-3.919956684E-1	1.835881233E0	1.897035697E0
5.512374171E0	5.082945824E-1	-6.741281748E-1	1.664204597E0	1.866116052E0
5.522438371E0	5.221166611E-1	-7.073732615E-1	1.668690681E0	1.886136615E0
5.532502571E0	8.402077556E-1	-8.583875895E-1	1.409827232E0	1.852131516E0
5.542566771E0	2.479880154E-1	-1.590399861E0	1.611463547E0	2.277648906E0
5.552631004E0	2.536607683E-1	-1.586826921E0	1.611134529E0	2.275547831E0
5.562695204E0	-1.370030940E-1	-9.755082130E-1	2.445256233E0	2.636221570E0
5.572759437E0	-1.431085765E-1	-9.306720495E-1	2.439405441E0	2.614828758E0
5.582823637E0	3.732348979E-1	-3.175802827E-1	2.546156883E0	2.592889585E0
5.592887837E0	7.204039693E-1	-1.973469257E-1	2.254372597E0	2.374894417E0
5.602952037E0	7.157595158E-1	-1.865164042E-1	2.253013611E0	2.371322497E0
5.613016237E0	8.537260294E-1	-2.934495211E-1	1.695861816E0	1.921173614E0
5.623080470E0	6.727789640E-1	-9.147274494E-1	4.502773285E-1	1.221518528E0
5.633111336E0	6.711420417E-1	-9.292825460E-1	4.519586563E-1	1.232178687E0
5.643142236E0	6.167804003E-1	-1.295377970E0	1.413860321E-1	1.441669919E0
5.653173102E0	6.059372425E-1	-1.445109487E0	8.327293396E-2	1.569215011E0
5.663204002E0	5.659003854E-1	-1.543507218E0	1.747455597E-1	1.653237366E0
5.673234868E0	5.932202339E-1	-1.427613616E0	2.986221313E-1	1.574536776E0
5.683265801E0	5.161045790E-1	-1.251581192E0	3.019018173E-1	1.387070339E0
5.693296667E0	5.760880709E-1	-9.781684875E-1	4.987125397E-1	1.239921470E0
5.703327567E0	5.903360844E-1	-9.376077652E-1	4.947481155E-1	1.213416957E0
5.713325100E0	5.132889748E-1	-5.165836811E-1	-2.000598907E-1	7.552140300E-1
5.723322666E0	4.373401403E-1	-5.742668509E-1	-8.482027054E-1	1.113775850E0
5.733320232E0	5.192883015E-1	-5.534541607E-1	-1.150614738E0	1.378363568E0
5.743317798E0	5.221416950E-1	-5.497518778E-1	-1.150902748E0	1.378200353E0
5.753315364E0	3.830791116E-1	-8.079302311E-2	-1.330909729E0	1.387298751E0
5.763312897E0	2.354358286E-1	1.020354033E-2	-1.296009064E0	1.317259896E0
5.773310463E0	1.603005975E-1	2.560377121E-2	-1.232952118E0	1.243592682E0
5.783307996E0	1.927142888E-1	1.926928759E-2	-1.284998894E0	1.299512316E0
5.793305562E0	3.159986138E-1	2.877300978E-2	-1.425250053E0	1.460144077E0
5.803303095E0	2.582632005E-1	8.280652761E-2	-1.574468613E0	1.597657102E0
5.813300661E0	2.537845373E-1	2.100405097E-1	-1.629663467E0	1.662626423E0
5.823298227E0	2.669574618E-1	3.143243194E-1	-1.576640129E0	1.629681000E0
5.833295793E0	2.357553244E-1	3.280090094E-1	-1.274545670E0	1.337025485E0
5.843293359E0	3.299660385E-1	5.350452065E-1	-9.728450775E-1	1.158265300E0
5.853290892E0	3.367591202E-1	5.415860415E-1	-9.732389450E-1	1.163579043E0
5.863288458E0	2.119542658E-1	6.367906332E-1	-9.807348251E-1	1.188388707E0
5.873285991E0	1.686992347E-1	4.582978487E-1	-1.100403786E0	1.203904000E0
5.883283557E0	3.176397383E-1	2.223857045E-1	-9.160308838E-1	9.947175403E-1
5.893281123E0	5.551980734E-1	1.875734925E-1	-5.547370911E-1	8.069460676E-1
5.903278689E0	5.328675508E-1	1.655414701E-1	-4.655170441E-1	7.266759411E-1
5.913276255E0	3.673001528E-1	2.158537507E-1	-4.597597122E-1	6.268023906E-1
5.923273788E0	2.015238404E-1	4.337577820E-1	-4.653902054E-1	6.673422772E-1
5.933271354E0	1.660047621E-1	6.232502460E-1	-4.798774719E-1	8.039159398E-1
5.943268887E0	1.538117230E-1	6.262647510E-1	-4.124898911E-1	7.655151825E-1
5.953266453E0	-1.706625521E-2	4.825554490E-1	-3.377904892E-1	5.892821336E-1
5.963264019E0	-3.393453360E-2	4.532790184E-1	-3.350200653E-1	5.646696957E-1
5.973261585E0	-6.628313661E-2	2.129989862E-1	5.042266846E-2	2.287017005E-1
5.983259118E0	1.266523153E-1	8.791399002E-2	9.020376205E-1	9.151183243E-1
5.993256718E0	3.739014566E-1	-1.163989305E-1	1.520456314E0	1.570075926E0
6.003254284E0	4.936212301E-1	-2.632991076E-1	1.951666832E0	2.030268889E0
6.013251817E0	4.858833551E-1	-2.673478127E-1	1.952061653E0	2.029310766E0
6.023249383E0	4.796967506E-1	-1.691599488E-1	1.960303307E0	2.025219276E0
6.033246916E0	1.927530915E-1	-2.043246031E-1	1.456938744E0	1.483769794E0
6.043244482E0	1.658840775E-1	-2.287909985E-1	1.248533249E0	1.280116449E0
6.053242048E0	1.103929430E-1	-1.381049156E-1	9.850759506E-1	1.000816765E0
6.063239614E0	-1.927172095E-1	-5.280901790E-1	1.068463326E0	1.207324744E0
6.073237180E0	-2.591414750E-2	-1.101978540E0	1.144069672E0	1.588686143E0
6.083234746E0	2.487380505E-1	-1.171830893E0	1.608956337E0	2.005940865E0
6.093232312E0	2.606146336E-1	-8.927561045E-1	2.282889366E0	2.465059291E0
6.103229845E0	2.798590958E-1	-8.959834576E-1	2.283505440E0	2.468907565E0
6.113227411E0	1.607523710E-1	-7.951870561E-1	2.978154182E0	3.086675576E0
6.123224944E0	2.621388733E-1	-5.870791674E-1	3.669942856E0	3.725836725E0
6.133222510E0	3.345469534E-1	-2.755896449E-1	3.267124176E0	3.295750552E0
6.143220076E0	3.832775652E-1	-1.644989252E-1	2.444970131E0	2.480290412E0
6.153217642E0	2.843525410E-1	-2.638990283E-1	1.546447754E0	1.594364990E0
6.163215242E0	3.040164113E-1	-4.975507855E-1	6.229934692E-1	8.532898835E-1
6.173212808E0	3.948063254E-1	-7.562704682E-1	-2.563371658E-1	8.908006502E-1
6.183210374E0	3.388296366E-1	-7.782834172E-1	-2.539939880E-1	8.860268315E-1
6.193207907E0	4.467887580E-1	-9.996525049E-1	-7.854232788E-1	1.347521819E0
6.203205473E0	3.966858685E-1	-1.013749838E0	-7.833967209E-1	1.341178152E0
6.213203006E0	2.143702507E-1	-1.014884710E0	-4.184312820E-1	1.118494666E0
6.223200572E0	3.495017588E-1	-9.240443707E-1	2.399921417E-2	9.882233759E-1
