"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.286350381E0	1.293046772E-1	-2.239759564E-1	2.749976158E0	2.762110389E0
1.296414614E0	6.316136122E-1	1.760252118E-1	2.393419266E0	2.481607627E0
1.306478814E0	6.283302307E-1	1.920819879E-1	2.394489288E0	2.482996843E0
1.316543014E0	3.061532676E-1	-4.770787358E-1	2.380105019E0	2.446678124E0
1.326607214E0	3.057547212E-1	-4.204829931E-1	2.383895874E0	2.439928572E0
1.336671414E0	2.524785399E-1	-7.242652178E-1	2.747108459E0	2.852176433E0
1.346735647E0	1.474927664E-1	-1.050210476E0	4.230342865E0	4.361249467E0
1.356799913E0	-2.963496149E-1	-1.085252523E0	5.115763664E0	5.237999046E0
1.366897479E0	2.833262682E-1	-1.499874592E-1	4.579668999E0	4.590875532E0
1.376995012E0	5.423339605E-1	4.887722135E-1	4.041125298E0	4.106545759E0
1.387092545E0	7.732822895E-1	7.996960878E-1	3.980331421E0	4.132858279E0
1.397190078E0	9.704179764E-1	4.635953307E-1	3.481582642E0	3.643905785E0
1.407287611E0	1.194371939E0	2.338060141E-1	2.591699600E0	2.863231810E0
1.417385144E0	1.149713874E0	2.683717012E-1	2.598294258E0	2.853944361E0
1.427482677E0	1.403645515E0	-1.595039368E-1	2.885530472E0	3.212778913E0
1.437580210E0	6.473198533E-1	-8.172699213E-1	3.278638840E0	3.440410696E0
1.447677743E0	6.499910951E-1	-7.576134205E-1	3.286535263E0	3.434789739E0
1.457775276E0	-3.062925935E-1	-2.344005108E-1	4.043174744E0	4.061529362E0
1.467839442E0	-2.738408446E-1	-1.758121252E-1	4.049996376E0	4.063049268E0
1.477903675E0	1.351343751E0	4.748868942E-1	3.460118294E0	3.744871974E0
1.487967875E0	1.351371527E0	7.819322944E-1	1.984505653E0	2.525051644E0
1.498032108E0	8.429766297E-1	6.610383391E-1	1.653626442E0	1.970294824E0
1.508096308E0	3.707593679E-2	-2.657318115E-2	1.999928474E0	2.000448615E0
1.518160508E0	5.341762304E-2	1.509022713E-2	2.006009102E0	2.006776937E0
1.528191341E0	-6.568675041E-1	-5.445448160E-1	2.340916634E0	2.491564701E0
1.538222207E0	-6.356324553E-1	-1.130108595E0	3.007380486E0	3.274982662E0
1.548254240E0	-8.192336559E-2	-1.132651091E0	2.779768944E0	3.002786258E0
1.558285140E0	7.562805414E-1	-2.618950605E-1	1.282792091E0	1.511987047E0
1.568316040E0	9.140517712E-1	-4.040980339E-2	8.740167618E-1	1.265317704E0
1.578346906E0	8.215483427E-1	6.095111370E-2	1.289610863E0	1.530278698E0
1.588377772E0	1.142830133E0	2.417997122E-1	5.990581512E-1	1.312782725E0
1.598408638E0	1.163978338E0	2.344499826E-1	5.970954895E-1	1.329035511E0
1.608439538E0	8.142921329E-2	7.255458832E-2	-7.703113556E-1	7.779938750E-1
1.618470404E0	-7.447254062E-1	-2.559539080E-1	-1.420427322E0	1.624112715E0
1.628501304E0	-7.183492184E-1	-2.754878998E-1	-1.424276352E0	1.618790385E0
1.638532204E0	-5.275567770E-1	-6.156396866E-1	-9.246721268E-1	1.229775150E0
1.648596437E0	-1.895370185E-1	-5.601843596E-1	-9.849262238E-1	1.148830042E0
1.658660570E0	2.149055004E-1	-3.679668903E-1	-1.527270317E0	1.585603553E0
1.668691436E0	5.659666061E-1	-1.485315561E-1	-2.215161800E0	2.291139809E0
1.678722336E0	4.774418175E-1	-1.159822941E-1	-1.499503136E0	1.577945574E0
1.688753202E0	4.662176967E-1	-1.390020847E-1	-1.502553940E0	1.579350772E0
1.698784135E0	1.713037491E0	-7.291412354E-2	-2.254966736E0	2.832788184E0
1.708815001E0	1.162311316E0	-6.464183331E-2	-2.546837807E0	2.800273018E0
1.718845901E0	1.126529336E0	-3.267085552E-2	-2.540987015E0	2.779703354E0
1.728876767E0	6.464025974E-1	-4.486957788E-1	-1.158075333E0	1.400108102E0
1.738907667E0	3.693810701E-1	-5.081984997E-1	-1.061742783E0	1.233696002E0
1.748938533E0	3.523920476E-1	-4.530416727E-1	-1.052165985E0	1.198532508E0
1.758969433E0	-3.119541109E-1	-9.185670614E-1	-2.091023922E0	2.305094761E0
1.769000333E0	-4.731446207E-1	-9.416207075E-1	-1.409561157E0	1.759936943E0
1.779031199E0	-4.577093124E-1	-9.467990398E-1	-1.411090851E0	1.759858979E0
1.789062099E0	-1.972852498E-1	-7.478805780E-1	-1.581620216E0	1.760616181E0
1.799092999E0	-1.778986752E-1	-2.764649391E-1	-1.291936874E0	1.333109781E0
1.809123899E0	9.803450108E-1	2.930656672E-1	-1.320238113E0	1.670327064E0
1.819154765E0	4.407697618E-1	-8.036816120E-2	-2.413137913E0	2.454378050E0
1.829185665E0	-1.482772827E-2	-7.186431885E-1	-1.876027107E0	2.009016078E0
1.839216531E0	9.553167224E-2	-1.056017280E0	-1.100775719E0	1.528399810E0
1.849247431E0	2.793836594E-1	-8.575705290E-1	-1.398635864E0	1.664230970E0
1.859278297E0	2.896748781E-1	-9.142297506E-1	-1.407050133E0	1.702797007E0
1.869309197E0	-1.491889656E-1	-6.363935471E-1	-2.781019211E0	2.856802749E0
1.879340097E0	-1.374567449E-1	-7.062419653E-1	-2.790369987E0	2.881637857E0
1.889370963E0	-7.191404700E-1	-1.733660698E-2	-3.512561321E0	3.585463793E0
1.899401863E0	-9.810375571E-1	1.372673512E-1	-2.877883434E0	3.043598212E0
1.909432729E0	-4.501282573E-1	-4.356348515E-2	-3.077007294E0	3.110062236E0
1.919463629E0	-3.237605691E-1	-3.429619670E-1	-3.792977333E0	3.822187968E0
1.929494495E0	-3.290331066E-1	-4.111027718E-1	-3.799285889E0	3.835601848E0
1.939525361E0	-2.443566620E-1	-1.195785046E0	-3.682742119E0	3.879716686E0
1.949522894E0	-7.441555262E-1	-1.572654247E0	-3.296212673E0	3.727200936E0
1.959520460E0	-1.163365841E0	-1.406438112E0	-2.916941166E0	3.440935049E0
1.969518060E0	-1.045094371E0	-8.123329878E-1	-3.159748077E0	3.425801372E0
1.979515593E0	-1.028451920E0	-2.959808707E-1	-3.546454906E0	3.704410942E0
1.989513159E0	-1.070893049E0	-1.401032805E-1	-3.144033432E0	3.324362657E0
1.999510659E0	-1.118354321E0	-1.663768291E-1	-3.143235207E0	3.340407939E0
2.009541592E0	3.785797954E-1	-3.727765977E-1	-2.874512196E0	2.923201227E0
2.019572458E0	5.384446979E-1	-4.606919289E-1	-2.901993275E0	2.987260402E0
2.029603358E0	2.439584732E-1	-7.529731989E-1	-3.055438995E0	3.156294002E0
2.039634224E0	-4.408374429E-2	-7.507209778E-1	-3.375125408E0	3.457889079E0
2.049665124E0	-3.394592404E-1	-6.298325658E-1	-3.340233326E0	3.416003558E0
2.059695990E0	-7.637928724E-1	-7.338830233E-1	-3.215995312E0	3.385940001E0
2.069726890E0	-7.384568453E-1	-7.712715268E-1	-3.217705250E0	3.390251518E0
2.079757790E0	-7.747738361E-1	-8.316801786E-1	-2.837665081E0	3.056846337E0
2.089788656E0	-3.644202054E-1	-6.167775393E-1	-2.605134487E0	2.701840542E0
2.099819556E0	3.389129043E-2	-3.936735690E-1	-2.834205627E0	2.861616508E0
2.109850422E0	2.990520000E-2	-3.988863826E-1	-2.834095955E0	2.862185275E0
2.119881322E0	4.392891228E-1	-3.852505088E-1	-2.607670784E0	2.672328536E0
2.129912188E0	1.022773087E-1	-2.782319188E-1	-2.690893650E0	2.707172378E0
2.139943088E0	6.141980290E-1	-1.361586452E-1	-2.912983894E0	2.980143212E0
2.149973988E0	1.762227118E-1	1.602394134E-2	-3.192490578E0	3.197390702E0
2.160004854E0	-4.627821445E-1	1.575881839E-1	-3.304110050E0	3.340081522E0
2.170035720E0	-8.046484590E-1	1.989585757E-1	-3.168668270E0	3.275286593E0
2.180066586E0	-7.727021575E-1	8.230158687E-2	-2.905829430E0	3.007937308E0
2.190097486E0	-4.018461704E-1	-1.698801666E-1	-2.403213978E0	2.442494020E0
2.200128352E0	-3.808948398E-2	-9.360207617E-2	-2.218761444E0	2.221061571E0
2.210159252E0	1.243421063E-1	1.941906214E-1	-2.218254089E0	2.230206753E0
2.220190118E0	3.594213128E-1	3.396945596E-1	-2.286687374E0	2.339554492E0
2.230221018E0	3.598980308E-1	4.174395204E-1	-2.223121166E0	2.290425739E0
2.240251918E0	5.382311344E-1	4.574065804E-1	-2.066309929E0	2.183701046E0
2.250282784E0	7.310525775E-1	4.764870107E-1	-2.185309410E0	2.353094762E0
2.260313684E0	6.741526723E-1	4.131961167E-1	-2.343122482E0	2.472940724E0
2.270344517E0	4.428369403E-1	4.103845656E-1	-2.187680721E0	2.269464030E0
2.280375417E0	7.252814248E-3	5.886274576E-1	-2.101847172E0	2.182726831E0
2.290406283E0	-2.973953784E-1	8.188470602E-1	-1.977653027E0	2.161033552E0
2.300437183E0	-1.920401007E-1	1.029072404E0	-1.628187180E0	1.935681509E0
2.310434683E0	2.511049211E-1	1.110113025E0	-1.225956917E0	1.672834412E0
2.320432249E0	5.183206797E-1	1.118678093E0	-1.135000229E0	1.675805037E0
2.330429815E0	6.366363764E-1	1.101881027E0	-1.075186729E0	1.665975443E0
2.340427415E0	6.814226508E-1	1.012564540E0	-9.746637344E-1	1.561919707E0
2.350424981E0	6.575769186E-1	6.960762143E-1	-8.142261505E-1	1.256938234E0
2.360422547E0	4.496770203E-1	3.757005334E-1	-3.448400497E-1	6.799080624E-1
2.370420080E0	-1.972001791E-2	1.724350452E-2	5.627145767E-1	5.633239853E-1
2.380417613E0	-5.269268155E-1	-3.048359752E-1	1.762310982E0	1.864488358E0
2.390448546E0	-4.877319336E-1	-3.356488943E-1	2.391725540E0	2.463918359E0
2.400479379E0	-9.888656437E-2	-2.044397295E-1	2.532622337E0	2.542783919E0
2.410510279E0	1.398296505E-1	-2.251118422E-3	2.175639153E0	2.180129152E0
2.420541145E0	1.191173941E-1	2.548193336E-1	1.521974564E0	1.547749469E0
2.430572045E0	-3.414174169E-2	5.562614202E-1	9.330711365E-1	1.086836773E0
2.440602911E0	-1.180383265E-1	6.727588177E-1	5.069293976E-1	8.505967831E-1
2.450633777E0	-1.986867785E-1	6.787567139E-1	2.554788589E-1	7.519684568E-1
2.460664677E0	-1.816864759E-1	6.809603572E-1	2.554035187E-1	7.496318703E-1
2.470695543E0	-6.424562633E-2	5.680124760E-1	1.606178284E-2	5.718598204E-1
2.480726443E0	-1.109911203E-1	4.394840896E-1	2.893371582E-1	5.377557856E-1
2.490757309E0	-5.234816670E-2	4.663218558E-1	2.348976135E-1	5.247602239E-1
2.500788209E0	-5.087318271E-2	6.722327471E-1	-1.832590103E-1	6.986192180E-1
2.510819075E0	-1.252480149E-1	7.457345724E-1	-5.511999130E-1	9.357502134E-1
2.520849975E0	-1.390478164E-1	7.365494370E-1	-5.508432388E-1	9.301976361E-1
2.530880841E0	1.643119007E-2	6.238961220E-1	-9.677658081E-1	1.151558515E0
2.540911707E0	9.159088135E-2	4.650095701E-1	-1.052524567E0	1.154309644E0
2.550942607E0	-8.386589587E-3	1.292294264E-1	-1.015480995E0	1.023705149E0
2.560973473E0	-5.135318264E-3	1.691167057E-1	-1.016568184E0	1.030552136E0
2.571004439E0	-1.015902385E-1	-1.424652040E-1	1.846904755E-1	2.544159638E-1
2.581035305E0	-1.068964228E-1	-1.325039566E-1	1.844902039E-1	2.510393974E-1
2.591099571E0	2.296625674E-1	-1.462120116E-1	2.183036804E-1	3.489689729E-1
2.601163804E0	1.840991825E-1	5.675144494E-2	3.291645050E-1	3.813954730E-1
2.611261370E0	1.689163446E-1	2.423144877E-1	3.444957733E-1	4.537911196E-1
2.621358903E0	3.135707676E-1	3.435273468E-1	5.317115784E-2	4.681504420E-1
2.631489769E0	4.545185864E-1	2.877014875E-1	-1.595506668E-1	5.610844024E-1
2.641620735E0	4.656110406E-1	5.663853884E-2	-2.603120804E-1	5.364363377E-1
2.651751568E0	4.633098841E-1	-7.385602593E-2	-1.244935989E-1	4.853961448E-1
2.661882434E0	3.448656201E-1	2.431312203E-2	9.497642517E-2	3.585302570E-1
2.672013100E0	9.715840220E-3	1.696444601E-1	4.294700623E-1	4.618638054E-1
2.682143966E0	4.012502730E-3	2.941981852E-1	4.744901657E-1	5.583095823E-1
2.692241466E0	3.181988001E-1	3.373759389E-1	7.426605225E-1	8.755670461E-1
2.702338999E0	2.897165418E-1	3.424807787E-1	7.429704666E-1	8.678904727E-1
2.712436532E0	3.472848833E-1	3.760256767E-1	6.668424606E-1	8.406431865E-1
2.722534065E0	3.354299068E-1	3.625302613E-1	6.673269272E-1	8.302208384E-1
2.732631598E0	4.522802830E-1	4.654080570E-1	3.037672043E-1	7.165449241E-1
2.742729131E0	3.782100677E-1	5.290200710E-1	1.221475601E-1	6.616835477E-1
2.752826664E0	4.177595377E-1	5.920532942E-1	-9.290981293E-2	7.305356718E-1
2.762924230E0	3.568232954E-1	6.269620657E-1	-1.784677505E-1	7.431386371E-1
2.773021763E0	2.163520008E-1	6.008756757E-1	1.863651276E-1	6.652756772E-1
2.783119363E0	3.394308686E-1	8.012229800E-1	5.323171616E-1	1.020065262E0
2.793216896E0	3.161388040E-1	7.728245258E-1	5.337715149E-1	9.910164081E-1
2.803314429E0	5.209504366E-1	1.157120943E0	7.829761505E-2	1.271396378E0
2.813411962E0	4.876688719E-1	1.127329230E0	8.035945892E-2	1.230914199E0
2.823509495E0	4.168267250E-1	7.677985430E-1	-2.360725403E-1	9.049803122E-1
2.833640395E0	5.443586111E-1	7.854479551E-1	-3.108043671E-1	1.004914993E0
2.843771261E0	3.890445828E-1	8.616800308E-1	-3.065948486E-1	9.939057119E-1
2.853902094E0	3.997260928E-1	8.268641233E-1	-3.048839569E-1	9.676980185E-1
2.864032960E0	1.117490828E-1	6.913316250E-1	-8.993959427E-1	1.139886106E0
2.874167193E0	8.497747779E-2	4.239425659E-1	-8.812484741E-1	9.816044744E-1
2.884298059E0	1.891908348E-1	1.372018456E-1	-2.101411819E-1	3.142878215E-1
2.894395559E0	1.808928251E-1	4.902333021E-2	2.352705002E-1	3.007951285E-1
2.904493059E0	4.396937490E-1	2.377708554E-1	7.881050110E-1	9.332604572E-1
2.914557259E0	4.076679051E-1	2.660992742E-1	7.874631882E-1	9.257970713E-1
2.924621459E0	1.331799030E-1	4.269137383E-1	6.426935196E-1	7.829732988E-1
2.934652325E0	-1.831103861E-1	8.332127333E-2	4.804973602E-1	5.209122395E-1
2.944683058E0	-1.982121617E-1	5.737018585E-2	3.919649124E-1	4.429626303E-1
2.954713958E0	-3.861509860E-1	2.258013487E-1	2.919692993E-1	5.341768478E-1
2.964744858E0	-5.837368965E-1	5.767393112E-1	1.759920120E-1	8.392557332E-1
2.974775924E0	-6.605131626E-1	9.081124067E-1	-4.011373520E-1	1.192416436E0
2.984806824E0	-5.894824266E-1	1.009517193E0	-8.025197983E-1	1.417974795E0
2.994869990E0	-5.514016747E-1	1.046257377E0	-8.299217224E-1	1.444807382E0
3.004934223E0	-6.405119896E-1	1.039992571E0	-7.329359055E-1	1.424442065E0
3.014998423E0	-6.307362914E-1	1.008774042E0	-6.579837799E-1	1.359557278E0
3.025062656E0	-6.744083166E-1	8.665920496E-1	-4.094114304E-1	1.171932625E0
3.035126856E0	-8.069542646E-1	7.052152157E-1	-1.401481628E-1	1.080807658E0
3.045191089E0	-8.119558096E-1	5.654196739E-1	-3.436470032E-2	9.900265537E-1
3.055255289E0	-7.006884813E-1	5.068628788E-1	1.364803314E-2	8.649049627E-1
3.065319455E0	-7.158477306E-1	6.076658368E-1	3.825826645E-1	1.013935520E0
3.075417021E0	-6.789874434E-1	6.315444708E-1	3.807668686E-1	1.002424947E0
3.085515654E0	-7.309534550E-1	8.699246049E-1	8.057575226E-1	1.392949014E0
3.096889751E0	-1.761057228E-1	1.369658470E0	5.255479813E-1	1.477558199E0
3.106987284E0	-1.977067590E-1	1.561225176E0	1.239433289E-1	1.578567059E0
3.117084817E0	-1.890041679E-1	1.529697418E0	1.251049042E-1	1.546398398E0
3.127182350E0	-9.885776043E-2	1.418851018E0	-4.360122681E-1	1.487621513E0
3.137279883E0	-8.139483631E-2	1.372906446E0	-9.155530930E-1	1.652190878E0
3.147377416E0	-6.526246667E-3	1.294450402E0	-1.052851677E0	1.668574568E0
3.157508316E0	-8.498750627E-2	1.254791975E0	-1.054142952E0	1.641018933E0
3.167639182E0	-1.993882656E-1	1.268606782E0	-8.622798920E-1	1.546817850E0
3.177766615E0	-1.275415272E-1	1.280054569E0	-3.617801666E-1	1.336297658E0
3.187897481E0	-1.102009416E-2	1.295184135E0	2.010450363E-1	1.310741200E0
3.198028314E0	-1.355550289E-1	1.317117214E0	2.662448883E-1	1.350577381E0
3.208159180E0	-2.594058216E-2	1.463664293E0	2.985649109E-1	1.494030483E0
3.218323380E0	1.158088446E-3	1.324772477E0	5.997657776E-3	1.324786560E0
3.228487580E0	-8.124269545E-3	1.134664059E0	-2.951622009E-2	1.135076974E0
3.238685113E0	1.047733426E-2	1.086788177E0	-2.638339996E-2	1.087158867E0
3.248882646E0	-5.250211805E-2	1.133687019E0	-5.895805359E-2	1.136432480E0
3.259080146E0	1.212716624E-1	1.264304757E0	-1.919822693E-1	1.284535140E0
3.269277646E0	1.673820317E-1	1.295572996E0	-1.646518707E-1	1.316676259E0
3.279508512E0	1.703451574E-1	1.260634422E0	-1.616172791E-1	1.282316952E0
3.289739378E0	-1.220059767E-1	1.273368597E0	-1.521835327E-1	1.288220816E0
3.299937911E0	-1.079216301E-1	1.251915455E0	-1.502733231E-1	1.265512329E0
3.310135411E0	-1.704952866E-1	1.001196027E0	2.751874924E-1	1.052231098E0
3.320332911E0	-1.510617286E-1	9.836444259E-1	2.768430710E-1	1.032965676E0
3.330530411E0	-1.355295926E-1	7.651934028E-1	5.182104111E-1	9.340402798E-1
3.340761277E0	1.206361428E-1	7.670521736E-1	9.420843124E-1	1.220837814E0
3.350992110E0	1.137753874E-1	9.370976686E-1	1.263504982E0	1.577194255E0
3.361256310E0	-1.787202656E-1	1.035968065E0	1.215960503E0	1.607398740E0
3.371520476E0	-4.447259605E-1	7.303090096E-1	9.620370865E-1	1.287108304E0
3.381751276E0	-3.536986709E-1	3.888711929E-1	5.424013138E-1	7.553295570E-1
3.391980942E0	-1.189555526E-1	1.884778738E-1	9.365997314E-1	9.627530261E-1
3.402245142E0	-1.840576828E-1	1.580387354E-1	1.778280258E0	1.794751835E0
3.412509308E0	-2.710267007E-1	4.081200361E-1	2.133896828E0	2.189413873E0
3.422773474E0	-2.725184858E-1	5.887246132E-1	2.178586006E0	2.273125597E0
3.433037640E0	-1.997922510E-1	6.150634289E-1	1.902893066E0	2.009781577E0
3.443301806E0	-4.013701528E-2	6.546685696E-1	1.138905525E0	1.314270791E0
3.453565972E0	-1.962977648E-2	5.269116163E-1	5.756988525E-1	7.806730099E-1
3.463830138E0	-1.800624132E-1	1.296478510E-1	5.767898560E-1	6.179948024E-1
3.474094304E0	-3.754484057E-1	-1.079201698E-3	6.912221909E-1	7.866071365E-1
3.484391804E0	-3.527152240E-1	8.353114128E-3	6.900510788E-1	7.750150290E-1
3.494689270E0	8.973802626E-2	-2.495593429E-1	1.679780006E0	1.700586266E0
3.505020136E0	-2.853812650E-2	-2.119358182E-1	2.372544289E0	2.382162383E0
3.515350936E0	-2.177881002E-1	-1.103878021E-3	2.369058609E0	2.379048459E0
3.525681769E0	-4.436108470E-1	1.640999317E-2	2.061632156E0	2.108882884E0
3.536012569E0	-6.073172092E-1	-7.112646103E-2	1.703413963E0	1.809837644E0
3.546310035E0	-5.815966129E-1	-1.678408384E-1	9.657239914E-1	1.139757867E0
3.556607501E0	-4.696581960E-1	-2.516192198E-1	4.916419983E-1	7.249847635E-1
3.566938367E0	-3.875871301E-1	-1.368654966E-1	6.462678909E-1	7.659100041E-1
3.577269167E0	-6.168209314E-1	-2.945544124E-1	1.068130493E0	1.268121884E0
3.587599967E0	-4.054059982E-1	-3.641048074E-1	1.428175926E0	1.528598316E0
3.597930733E0	-2.815204859E-2	-4.410118461E-1	8.301658630E-1	9.404569880E-1
3.608261566E0	4.017974138E-1	-3.799486756E-1	-1.791248322E-1	5.812812257E-1
3.618592366E0	6.136748791E-1	-2.756426334E-1	-1.033096313E0	1.232827527E0
3.628956532E0	7.662093639E-1	-4.422758222E-1	-1.027182579E0	1.355650671E0
3.639320665E0	8.396840096E-1	-4.690171480E-1	-1.021746635E0	1.403215061E0
3.649684798E0	9.169360399E-1	-3.767240047E-1	-9.013051987E-1	1.339792424E0
