"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
1.762034325E1	-4.799999893E-1	2.292000008E1	-4.181999969E1	4.769139522E1
1.763034079E1	-5.399999619E-1	2.273999977E1	-4.163999939E1	4.744774746E1
1.764033835E1	-6.599999666E-1	2.315999985E1	-4.181999969E1	4.780934603E1
1.765033588E1	-7.799999714E-1	2.315999985E1	-4.181999969E1	4.781115317E1
1.766033345E1	-6.599999666E-1	2.279999924E1	-4.175999832E1	4.758332717E1
1.767033102E1	-5.999999642E-1	2.273999977E1	-4.163999939E1	4.744846824E1
1.768032858E1	-2.999999821E-1	2.237999916E1	-4.134000015E1	4.701010503E1
1.769032615E1	5.999999866E-2	2.219999886E1	-4.079999924E1	4.644871889E1
1.770032372E1	5.999999866E-2	2.268000031E1	-4.134000015E1	4.715274781E1
1.771032128E1	1.199999973E-1	2.273999977E1	-4.145999908E1	4.728692751E1
1.772031881E1	-2.999999821E-1	2.285999870E1	-4.170000076E1	4.755585773E1
1.773031638E1	-1.019999981E0	2.297999954E1	-4.218000031E1	4.804449193E1
1.774031391E1	-1.139999986E0	2.279999924E1	-4.205999756E1	4.785585607E1
1.775031148E1	-1.199999928E0	2.292000008E1	-4.223999786E1	4.807269311E1
1.776030908E1	-9.599999785E-1	2.321999931E1	-4.241999817E1	4.836885581E1
1.777030664E1	-7.199999690E-1	2.315999985E1	-4.254000092E1	4.844126000E1
1.778030421E1	-9.599999785E-1	2.297999954E1	-4.247999954E1	4.830685604E1
1.779030174E1	-4.199999869E-1	2.268000031E1	-4.181999969E1	4.757595179E1
1.780029931E1	-6.599999666E-1	2.243999863E1	-4.175999832E1	4.741188246E1
1.781029684E1	-4.199999869E-1	2.261999893E1	-4.157999802E1	4.733642347E1
1.782029441E1	0.000000000E0	2.268000031E1	-4.097999954E1	4.683740787E1
1.783029194E1	-3.599999845E-1	2.268000031E1	-4.079999924E1	4.668138764E1
1.784028951E1	5.999999866E-2	2.273999977E1	-4.031999969E1	4.629053429E1
1.785028707E1	-5.999999866E-2	2.268000031E1	-3.959999847E1	4.563491967E1
1.786028464E1	1.799999923E-1	2.273999977E1	-3.941999817E1	4.550907871E1
1.787028221E1	1.799999923E-1	2.255999947E1	-3.959999847E1	4.557571563E1
1.788027974E1	5.399999619E-1	2.213999939E1	-3.954000092E1	4.531978426E1
1.789027730E1	6.599999666E-1	2.189999962E1	-3.977999878E1	4.541468800E1
1.790027484E1	4.199999869E-1	2.184000015E1	-4.050000000E1	4.601534534E1
1.791027240E1	4.799999893E-1	2.189999962E1	-4.013999939E1	4.572810880E1
1.792026997E1	5.999999866E-2	2.207999992E1	-4.013999939E1	4.581211136E1
1.793026754E1	-1.199999973E-1	2.231999969E1	-4.061999893E1	4.634847462E1
1.794026510E1	-4.199999869E-1	2.202000046E1	-4.037999725E1	4.599566282E1
1.795026267E1	-4.199999869E-1	2.231999969E1	-4.109999847E1	4.677145135E1
1.796026023E1	-6.599999666E-1	2.226000023E1	-4.157999802E1	4.716820375E1
1.797025777E1	-4.799999893E-1	2.243999863E1	-4.121999741E1	4.693476456E1
1.798025533E1	5.999999866E-2	2.243999863E1	-4.134000015E1	4.703778004E1
1.799025287E1	5.999999866E-2	2.255999947E1	-4.121999741E1	4.698984318E1
1.800025043E1	5.399999619E-1	2.243999863E1	-4.097999954E1	4.672478465E1
1.801024800E1	5.999999642E-1	2.202000046E1	-4.061999893E1	4.620849200E1
1.802024556E1	4.799999893E-1	2.171999931E1	-4.025999832E1	4.574774568E1
1.803024313E1	1.799999923E-1	2.202000046E1	-4.007999802E1	4.573094205E1
1.804024070E1	-2.999999821E-1	2.219999886E1	-4.031999969E1	4.602860333E1
1.805023826E1	-2.999999821E-1	2.268000031E1	-4.091999817E1	4.678588103E1
1.806023576E1	-4.799999893E-1	2.357999992E1	-4.175999832E1	4.795981918E1
1.807023333E1	5.999999866E-2	2.315999985E1	-4.200000000E1	4.796237268E1
1.808023086E1	5.999999866E-2	2.339999962E1	-4.218000031E1	4.823604470E1
1.809022843E1	3.599999845E-1	2.339999962E1	-4.218000031E1	4.823735076E1
1.810022599E1	4.799999893E-1	2.261999893E1	-4.170000076E1	4.744243686E1
1.811022356E1	0.000000000E0	2.273999977E1	-4.181999969E1	4.760273064E1
1.812022112E1	-2.399999946E-1	2.279999924E1	-4.175999832E1	4.757935503E1
1.813021869E1	-1.199999928E0	2.261999893E1	-4.175999832E1	4.750791314E1
1.814021626E1	-1.559999943E0	2.310000038E1	-4.175999832E1	4.774872854E1
1.815021379E1	-1.139999986E0	2.279999924E1	-4.163999939E1	4.748714683E1
1.816021136E1	-7.199999690E-1	2.261999893E1	-4.187999725E1	4.760374903E1
1.817020889E1	-2.399999946E-1	2.268000031E1	-4.236000061E1	4.805007456E1
1.818020646E1	-4.199999869E-1	2.261999893E1	-4.271999741E1	4.834086191E1
1.819020402E1	-7.799999714E-1	2.255999947E1	-4.271999741E1	4.831728629E1
1.820020159E1	-8.999999762E-1	2.250000000E1	-4.241999817E1	4.802620373E1
1.821019915E1	-6.599999666E-1	2.250000000E1	-4.205999756E1	4.770460140E1
1.822019669E1	-1.199999973E-1	2.219999886E1	-4.187999725E1	4.740030083E1
1.823019425E1	-2.399999946E-1	2.237999916E1	-4.175999832E1	4.737952535E1
1.824019178E1	-3.599999845E-1	2.268000031E1	-4.205999756E1	4.778656096E1
1.825018935E1	-7.199999690E-1	2.297999954E1	-4.200000000E1	4.788108999E1
1.826018692E1	-1.079999924E0	2.310000038E1	-4.163999939E1	4.763051508E1
1.827018448E1	-6.599999666E-1	2.321999931E1	-4.181999969E1	4.783844001E1
1.828018205E1	-6.599999666E-1	2.292000008E1	-4.152000046E1	4.743071201E1
1.829017962E1	-5.399999619E-1	2.243999863E1	-4.139999771E1	4.709357651E1
1.830017718E1	-4.799999893E-1	2.297999954E1	-4.187999725E1	4.777284740E1
1.831017471E1	-7.199999690E-1	2.292000008E1	-4.241999817E1	4.822137543E1
1.832017228E1	-7.199999690E-1	2.303999901E1	-4.271999741E1	4.854233341E1
1.833016981E1	-6.599999666E-1	2.334000015E1	-4.307999802E1	4.900079016E1
1.834016738E1	-5.999999642E-1	2.310000038E1	-4.325999832E1	4.904485164E1
1.835016494E1	-2.999999821E-1	2.310000038E1	-4.271999741E1	4.856643075E1
1.836016251E1	-1.199999973E-1	2.310000038E1	-4.259999847E1	4.846013091E1
1.837016008E1	-1.199999973E-1	2.339999962E1	-4.254000092E1	4.855127249E1
1.838015764E1	-1.199999973E-1	2.327999878E1	-4.254000092E1	4.849355030E1
1.839015521E1	-3.599999845E-1	2.285999870E1	-4.265999985E1	4.840025545E1
1.840015274E1	-4.799999893E-1	2.297999954E1	-4.271999741E1	4.851091586E1
1.841015031E1	-7.199999690E-1	2.285999870E1	-4.271999741E1	4.845715756E1
1.842014784E1	-5.999999642E-1	2.285999870E1	-4.229999924E1	4.808564730E1
1.843014541E1	-9.599999785E-1	2.339999962E1	-4.205999756E1	4.814067902E1
1.844014297E1	-8.399999738E-1	2.327999878E1	-4.139999771E1	4.750393409E1
1.845014054E1	-9.599999785E-1	2.310000038E1	-4.134000015E1	4.736588678E1
1.846013811E1	-1.439999938E0	2.321999931E1	-4.157999802E1	4.764596733E1
1.847013567E1	-8.399999738E-1	2.292000008E1	-4.170000076E1	4.759119737E1
1.848013324E1	-1.019999981E0	2.279999924E1	-4.170000076E1	4.753704270E1
1.849013077E1	-5.399999619E-1	2.255999947E1	-4.139999771E1	4.715087471E1
1.850012834E1	-1.199999973E-1	2.226000023E1	-4.109999847E1	4.674111557E1
1.851012587E1	4.199999869E-1	2.226000023E1	-4.043999863E1	4.616359495E1
1.852012344E1	2.399999946E-1	2.226000023E1	-4.068000031E1	4.637270356E1
1.853008767E1	5.999999866E-2	2.243999863E1	-4.079999924E1	4.656390315E1
1.854005190E1	1.199999973E-1	2.285999870E1	-4.091999817E1	4.687259531E1
1.855001613E1	-1.019999981E0	2.310000038E1	-4.163999939E1	4.762919238E1
1.855998037E1	-6.599999666E-1	2.303999901E1	-4.193999863E1	4.785645870E1
1.856994460E1	-6.599999666E-1	2.303999901E1	-4.205999756E1	4.796165707E1
1.857990883E1	-8.999999762E-1	2.279999924E1	-4.193999863E1	4.774529767E1
1.858987307E1	-6.599999666E-1	2.250000000E1	-4.181999969E1	4.749313608E1
1.859983730E1	-8.999999762E-1	2.250000000E1	-4.157999802E1	4.728589890E1
1.860980153E1	-9.599999785E-1	2.231999969E1	-4.152000046E1	4.714885390E1
1.861976576E1	-1.079999924E0	2.243999863E1	-4.181999969E1	4.747243740E1
1.862973000E1	-8.999999762E-1	2.292000008E1	-4.175999832E1	4.764487237E1
1.863969423E1	-5.999999642E-1	2.345999908E1	-4.170000076E1	4.784999081E1
1.864965846E1	-6.599999666E-1	2.376000023E1	-4.218000031E1	4.841617123E1
1.865962270E1	-8.399999738E-1	2.363999939E1	-4.193999863E1	4.815099849E1
1.866958693E1	-8.999999762E-1	2.303999901E1	-4.152000046E1	4.749275726E1
1.867955116E1	-1.079999924E0	2.268000031E1	-4.115999985E1	4.700738667E1
1.868951540E1	-8.399999738E-1	2.250000000E1	-4.073999786E1	4.654785737E1
1.869947963E1	-6.599999666E-1	2.231999969E1	-4.127999878E1	4.693246516E1
1.870944386E1	-5.999999642E-1	2.243999863E1	-4.127999878E1	4.698884801E1
1.871940810E1	-3.599999845E-1	2.213999939E1	-4.091999817E1	4.652693223E1
1.872937233E1	1.799999923E-1	2.171999931E1	-4.002000046E1	4.553450567E1
1.873933656E1	4.799999893E-1	2.153999901E1	-3.929999924E1	4.481843256E1
1.874930079E1	9.599999785E-1	2.118000031E1	-3.911999893E1	4.449593610E1
1.875926503E1	7.199999690E-1	2.118000031E1	-3.918000031E1	4.454417175E1
1.876922926E1	6.599999666E-1	2.100000000E1	-3.984000015E1	4.504066176E1
1.877919353E1	1.079999924E0	2.135999870E1	-3.984000015E1	4.521771286E1
1.878915779E1	7.799999714E-1	2.153999901E1	-4.025999832E1	4.566669927E1
1.879912203E1	8.999999762E-1	2.202000046E1	-4.050000000E1	4.610792145E1
1.880908626E1	-1.199999973E-1	2.268000031E1	-4.068000031E1	4.657530718E1
1.881905049E1	-1.199999973E-1	2.226000023E1	-4.007999802E1	4.584679107E1
1.882904806E1	5.999999866E-2	2.202000046E1	-3.947999954E1	4.520568973E1
1.883904562E1	1.199999973E-1	2.142000008E1	-3.929999924E1	4.475847119E1
1.884904319E1	1.799999923E-1	2.105999947E1	-3.929999924E1	4.458750854E1
1.885904072E1	-1.799999923E-1	2.165999985E1	-4.025999832E1	4.571712434E1
1.886903829E1	-8.399999738E-1	2.207999992E1	-4.134000015E1	4.687459450E1
1.887903582E1	-1.139999986E0	2.261999893E1	-4.218000031E1	4.787605223E1
1.888903339E1	-1.019999981E0	2.310000038E1	-4.247999954E1	4.836528485E1
1.889903095E1	-1.259999990E0	2.310000038E1	-4.277999878E1	4.863461641E1
1.890902852E1	-9.599999785E-1	2.376000023E1	-4.302000046E1	4.915465034E1
1.891902609E1	-8.399999738E-1	2.357999992E1	-4.223999786E1	4.838325553E1
1.892902365E1	-5.399999619E-1	2.339999962E1	-4.200000000E1	4.808171775E1
1.893902122E1	-4.199999869E-1	2.351999855E1	-4.200000000E1	4.813903543E1
1.894901875E1	-5.999999642E-1	2.292000008E1	-4.152000046E1	4.742991505E1
1.895901632E1	-8.399999738E-1	2.334000015E1	-4.229999924E1	4.831926264E1
1.896901385E1	-1.259999990E0	2.363999939E1	-4.259999847E1	4.873599328E1
1.897901142E1	-1.139999986E0	2.297999954E1	-4.241999817E1	4.825801719E1
1.898900898E1	-1.079999924E0	2.315999985E1	-4.241999817E1	4.834261306E1
1.899900655E1	-7.199999690E-1	2.285999870E1	-4.223999786E1	4.803452259E1
1.900900415E1	-2.999999821E-1	2.273999977E1	-4.193999863E1	4.770912989E1
1.901900171E1	-5.999999642E-1	2.327999878E1	-4.170000076E1	4.776199752E1
1.902899928E1	-9.599999785E-1	2.334000015E1	-4.157999802E1	4.769248832E1
1.903899681E1	-1.079999924E0	2.310000038E1	-4.157999802E1	4.757806903E1
1.904899438E1	-1.019999981E0	2.268000031E1	-4.181999969E1	4.758503114E1
1.905899191E1	-8.999999762E-1	2.273999977E1	-4.193999863E1	4.771667501E1
1.906898948E1	-4.799999893E-1	2.255999947E1	-4.200000000E1	4.767791916E1
1.907898701E1	-7.799999714E-1	2.321999931E1	-4.229999924E1	4.826040513E1
1.908898454E1	-1.139999986E0	2.363999939E1	-4.218000031E1	4.836632710E1
1.909898211E1	-1.500000000E0	2.363999939E1	-4.218000031E1	4.837615112E1
1.910897968E1	-1.559999943E0	2.334000015E1	-4.218000031E1	4.823216388E1
1.911897724E1	-1.379999995E0	2.303999901E1	-4.170000076E1	4.766168291E1
1.912897477E1	-1.199999928E0	2.279999924E1	-4.134000015E1	4.722579356E1
1.913897234E1	-1.259999990E0	2.273999977E1	-4.152000046E1	4.735615723E1
1.914896901E1	-1.199999928E0	2.292000008E1	-4.157999802E1	4.749381684E1
1.915896644E1	-1.379999995E0	2.310000038E1	-4.181999969E1	4.779567755E1
1.916896417E1	-1.559999943E0	2.339999962E1	-4.200000000E1	4.810398717E1
1.917899400E1	-1.500000000E0	2.376000023E1	-4.229999924E1	4.853944320E1
1.918902497E1	-1.199999928E0	2.393999863E1	-4.241999817E1	4.872391383E1
1.919906070E1	-8.999999762E-1	2.351999855E1	-4.223999786E1	4.835512125E1
1.920909930E1	-5.399999619E-1	2.357999992E1	-4.229999924E1	4.843137342E1
1.921913117E1	0.000000000E0	2.351999855E1	-4.200000000E1	4.813720320E1
1.922916100E1	-2.999999821E-1	2.351999855E1	-4.200000000E1	4.813813802E1
1.923919177E1	1.199999973E-1	2.376000023E1	-4.205999756E1	4.830730178E1
1.924922310E1	-2.999999821E-1	2.345999908E1	-4.193999863E1	4.805647763E1
1.925925294E1	-3.599999845E-1	2.297999954E1	-4.157999802E1	4.750901192E1
1.926928284E1	-3.599999845E-1	2.292000008E1	-4.152000046E1	4.742748614E1
1.927931387E1	-1.019999981E0	2.297999954E1	-4.157999802E1	4.751859651E1
1.928934520E1	-1.019999981E0	2.292000008E1	-4.200000000E1	4.785777683E1
1.929937607E1	-1.259999990E0	2.292000008E1	-4.211999893E1	4.796882648E1
1.930940680E1	-1.019999981E0	2.315999985E1	-4.229999924E1	4.823604387E1
1.931943813E1	-6.599999666E-1	2.310000038E1	-4.241999817E1	4.830633356E1
1.932946900E1	2.399999946E-1	2.292000008E1	-4.115999985E1	4.711188375E1
1.933949990E1	1.799999923E-1	2.315999985E1	-4.104000092E1	4.712430019E1
1.934953076E1	-5.999999866E-2	2.310000038E1	-4.079999924E1	4.688553674E1
1.935956166E1	-1.199999973E-1	2.303999901E1	-4.086000061E1	4.690837456E1
1.936959256E1	-7.799999714E-1	2.351999855E1	-4.193999863E1	4.809118648E1
1.937962343E1	-6.599999666E-1	2.334000015E1	-4.236000061E1	4.836900721E1
1.938965433E1	-6.599999666E-1	2.292000008E1	-4.265999985E1	4.843178285E1
1.939968520E1	-1.019999981E0	2.297999954E1	-4.241999817E1	4.825533156E1
1.940971610E1	-1.319999933E0	2.285999870E1	-4.218000031E1	4.799452434E1
1.941974696E1	-1.620000005E0	2.297999954E1	-4.223999786E1	4.811363838E1
1.942977786E1	-1.439999938E0	2.292000008E1	-4.181999969E1	4.771071554E1
1.943980873E1	-1.079999924E0	2.297999954E1	-4.205999756E1	4.794048574E1
1.944984050E1	-7.799999714E-1	2.285999870E1	-4.211999893E1	4.792997236E1
1.945987153E1	-5.399999619E-1	2.303999901E1	-4.181999969E1	4.774982229E1
1.946990223E1	-7.199999690E-1	2.297999954E1	-4.187999725E1	4.777586157E1
1.947990086E1	-7.199999690E-1	2.292000008E1	-4.175999832E1	4.764181213E1
1.948989833E1	-5.999999642E-1	2.285999870E1	-4.200000000E1	4.782195668E1
1.949989103E1	-3.599999845E-1	2.250000000E1	-4.181999969E1	4.748991445E1
1.950988086E1	-1.199999973E-1	2.292000008E1	-4.175999832E1	4.763652237E1
1.951987743E1	-2.399999946E-1	2.250000000E1	-4.163999939E1	4.733072099E1
1.952987603E1	-1.799999923E-1	2.231999969E1	-4.139999771E1	4.703376018E1
1.953987369E1	-1.199999973E-1	2.202000046E1	-4.068000031E1	4.625751015E1
1.954987083E1	3.599999845E-1	2.129999924E1	-4.013999939E1	4.544270149E1
1.955986943E1	1.079999924E0	2.118000031E1	-3.971999741E1	4.502706971E1
1.956986799E1	1.559999943E0	2.100000000E1	-3.954000092E1	4.479782665E1
1.957986539E1	1.559999943E0	2.118000031E1	-3.984000015E1	4.514700018E1
1.958986249E1	1.259999990E0	2.129999924E1	-3.995999908E1	4.529987963E1
1.959986006E1	7.799999714E-1	2.135999870E1	-3.977999878E1	4.515867854E1
1.960985772E1	7.199999690E-1	2.153999901E1	-3.959999847E1	4.508491806E1
1.961985482E1	1.079999924E0	2.081999969E1	-3.977999878E1	4.491199272E1
1.962985239E1	1.199999928E0	2.105999947E1	-3.965999985E1	4.492080994E1
1.963984996E1	1.139999986E0	2.177999878E1	-4.055999756E1	4.605194186E1
1.964984752E1	6.599999666E-1	2.207999992E1	-4.097999954E1	4.655450955E1
1.965984509E1	0.000000000E0	2.303999901E1	-4.079999924E1	4.685596538E1
1.966984262E1	-4.199999869E-1	2.321999931E1	-4.134000015E1	4.741666775E1
1.967984019E1	5.999999866E-2	2.279999924E1	-4.050000000E1	4.647680674E1
1.968983772E1	3.599999845E-1	2.255999947E1	-4.031999969E1	4.620373958E1
1.969983529E1	2.999999821E-1	2.250000000E1	-4.097999954E1	4.675147444E1
1.970983285E1	1.199999973E-1	2.261999893E1	-4.134000015E1	4.712403171E1
1.971983045E1	-8.999999762E-1	2.303999901E1	-4.218000031E1	4.807082254E1
1.972982802E1	-1.199999928E0	2.315999985E1	-4.236000061E1	4.829280738E1
1.973982558E1	-6.599999666E-1	2.327999878E1	-4.200000000E1	4.802493043E1
1.974982315E1	-8.999999762E-1	2.315999985E1	-4.170000076E1	4.770833949E1
1.975982068E1	-5.399999619E-1	2.268000031E1	-4.127999878E1	4.710320916E1
1.976981825E1	-8.999999762E-1	2.339999962E1	-4.145999908E1	4.761618954E1
1.977981578E1	-1.559999943E0	2.339999962E1	-4.163999939E1	4.778998986E1
1.978981335E1	-1.019999981E0	2.345999908E1	-4.127999878E1	4.749158090E1
1.979981091E1	-7.799999714E-1	2.376000023E1	-4.139999771E1	4.773998137E1
1.980980848E1	-1.199999973E-1	2.351999855E1	-4.109999847E1	4.735414033E1
1.981980604E1	1.199999973E-1	2.369999886E1	-4.121999741E1	4.754779208E1
1.982980361E1	-1.199999973E-1	2.339999962E1	-4.152000046E1	4.766009673E1
1.983980118E1	-2.999999821E-1	2.292000008E1	-4.139999771E1	4.732204786E1
1.984979871E1	-4.199999869E-1	2.255999947E1	-4.163999939E1	4.736052708E1
1.985979628E1	-7.799999714E-1	2.195999908E1	-4.115999985E1	4.665828487E1
1.986979381E1	-6.599999666E-1	2.255999947E1	-4.121999741E1	4.699443969E1
1.987979138E1	-4.199999869E-1	2.279999924E1	-4.091999817E1	4.684509169E1
1.988978894E1	-5.399999619E-1	2.237999916E1	-4.050000000E1	4.627532779E1
1.989978651E1	-5.999999866E-2	2.268000031E1	-4.073999786E1	4.662760384E1
1.990978407E1	-1.799999923E-1	2.231999969E1	-4.073999786E1	4.645387188E1
1.991978164E1	-7.199999690E-1	2.250000000E1	-4.139999771E1	4.712460303E1
1.992977921E1	-8.999999762E-1	2.297999954E1	-4.170000076E1	4.762121841E1
1.993977674E1	-1.319999933E0	2.273999977E1	-4.181999969E1	4.762102859E1
1.994977430E1	-1.439999938E0	2.279999924E1	-4.236000061E1	4.812778009E1
1.995977184E1	-1.439999938E0	2.292000008E1	-4.218000031E1	4.802658044E1
1.996976940E1	-1.259999990E0	2.285999870E1	-4.205999756E1	4.788747785E1
1.997976697E1	-1.079999924E0	2.327999878E1	-4.223999786E1	4.824253479E1
1.998976454E1	-1.259999990E0	2.334000015E1	-4.181999969E1	4.790882572E1
1.999976210E1	-8.399999738E-1	2.339999962E1	-4.200000000E1	4.808602273E1
2.000975967E1	-1.139999986E0	2.334000015E1	-4.254000092E1	4.853562491E1
2.001975720E1	-1.019999981E0	2.327999878E1	-4.247999954E1	4.845151292E1
2.002975473E1	-1.019999981E0	2.327999878E1	-4.271999741E1	4.866206861E1
2.003975230E1	-1.319999933E0	2.345999908E1	-4.247999954E1	4.854548710E1
2.004974987E1	-6.599999666E-1	2.345999908E1	-4.152000046E1	4.769399957E1
2.005974743E1	-4.799999893E-1	2.363999939E1	-4.139999771E1	4.767640697E1
2.006974473E1	2.999999821E-1	2.357999992E1	-4.109999847E1	4.738476834E1
2.007974230E1	2.399999946E-1	2.339999962E1	-4.134000015E1	4.750382295E1
2.008973986E1	-5.399999619E-1	2.339999962E1	-4.211999893E1	4.818657377E1
2.009973740E1	-5.999999642E-1	2.310000038E1	-4.236000061E1	4.825287214E1
2.010973496E1	-1.079999924E0	2.321999931E1	-4.265999985E1	4.858199620E1
2.011973250E1	-6.599999666E-1	2.321999931E1	-4.247999954E1	4.841646754E1
2.012973006E1	-3.599999845E-1	2.339999962E1	-4.218000031E1	4.823735076E1
2.013972763E1	-4.799999893E-1	2.376000023E1	-4.218000031E1	4.841405206E1
2.014972519E1	-4.199999869E-1	2.334000015E1	-4.163999939E1	4.773700406E1
2.015972276E1	-8.999999762E-1	2.315999985E1	-4.170000076E1	4.770833949E1
2.016972032E1	-7.199999690E-1	2.273999977E1	-4.152000046E1	4.734486696E1
2.017971793E1	-1.079999924E0	2.273999977E1	-4.163999939E1	4.745696512E1
2.018971546E1	-1.079999924E0	2.310000038E1	-4.193999863E1	4.789300473E1
2.019971302E1	-7.199999690E-1	2.321999931E1	-4.175999832E1	4.778686250E1
2.020971056E1	-3.599999845E-1	2.327999878E1	-4.152000046E1	4.760250394E1
2.021970812E1	-1.199999973E-1	2.327999878E1	-4.127999878E1	4.739209894E1
2.022970569E1	-3.599999845E-1	2.315999985E1	-4.097999954E1	4.707308738E1
2.023970326E1	2.399999946E-1	2.310000038E1	-4.121999741E1	4.725204550E1
2.024970082E1	-1.799999923E-1	2.268000031E1	-4.091999817E1	4.678526546E1
2.025969839E1	-1.799999923E-1	2.231999969E1	-4.091999817E1	4.661181220E1
2.026969595E1	0.000000000E0	2.226000023E1	-4.127999878E1	4.689931673E1
2.027969349E1	-1.799999923E-1	2.202000046E1	-4.079999924E1	4.636326949E1
2.028969105E1	-6.599999666E-1	2.226000023E1	-4.193999863E1	4.748585784E1
2.029968859E1	-5.399999619E-1	2.255999947E1	-4.218000031E1	4.783719893E1
2.030968612E1	-5.399999619E-1	2.268000031E1	-4.200000000E1	4.773545866E1
2.031968368E1	-5.999999642E-1	2.297999954E1	-4.254000092E1	4.835382153E1
2.032968128E1	-5.999999866E-2	2.303999901E1	-4.181999969E1	4.774680648E1
2.033967885E1	-1.799999923E-1	2.315999985E1	-4.157999802E1	4.759531729E1
2.034967638E1	-4.799999893E-1	2.279999924E1	-4.139999771E1	4.726552841E1
2.035967395E1	-4.199999869E-1	2.243999863E1	-4.109999847E1	4.682883527E1
2.036967175E1	-2.999999821E-1	2.237999916E1	-4.037999725E1	4.616815505E1
2.037966932E1	-1.199999973E-1	2.213999939E1	-4.043999863E1	4.610409377E1
2.038966685E1	-2.999999821E-1	2.243999863E1	-4.061999893E1	4.640719612E1
2.039966441E1	-5.999999642E-1	2.273999977E1	-4.104000092E1	4.692280112E1
2.040966198E1	-7.799999714E-1	2.303999901E1	-4.218000031E1	4.806872559E1
2.041965955E1	-6.599999666E-1	2.285999870E1	-4.193999863E1	4.777005993E1
2.042965711E1	-5.999999642E-1	2.297999954E1	-4.205999756E1	4.793207458E1
2.043965464E1	-7.199999690E-1	2.285999870E1	-4.163999939E1	4.750776242E1
2.044965225E1	-8.399999738E-1	2.279999924E1	-4.121999741E1	4.711298920E1
2.045964981E1	-1.319999933E0	2.285999870E1	-4.121999741E1	4.715305003E1
2.046964738E1	-9.599999785E-1	2.279999924E1	-4.145999908E1	4.732539582E1
2.047964491E1	-7.199999690E-1	2.327999878E1	-4.163999939E1	4.771128056E1
2.048964248E1	-5.399999619E-1	2.327999878E1	-4.223999786E1	4.823346725E1
2.049964004E1	-2.399999946E-1	2.315999985E1	-4.236000061E1	4.827849257E1
2.050963764E1	-2.999999821E-1	2.279999924E1	-4.181999969E1	4.763236651E1
2.051963521E1	-4.199999869E-1	2.237999916E1	-4.163999939E1	4.727504957E1
2.052963274E1	-6.599999666E-1	2.268000031E1	-4.134000015E1	4.715732845E1
2.053963031E1	-1.019999981E0	2.273999977E1	-4.145999908E1	4.729777493E1
2.054962784E1	-8.999999762E-1	2.279999924E1	-4.163999939E1	4.748199147E1
2.055962541E1	-7.799999714E-1	2.268000031E1	-4.175999832E1	4.752776319E1
2.056962297E1	-7.799999714E-1	2.255999947E1	-4.181999969E1	4.752340845E1
2.057962057E1	-3.599999845E-1	2.273999977E1	-4.175999832E1	4.755138956E1
2.058961814E1	-4.799999893E-1	2.303999901E1	-4.170000076E1	4.764411840E1
2.059961570E1	-4.199999869E-1	2.334000015E1	-4.193999863E1	4.799891136E1
2.060961327E1	-6.599999666E-1	2.292000008E1	-4.152000046E1	4.743071201E1
2.061961080E1	-8.399999738E-1	2.261999893E1	-4.109999847E1	4.692099558E1
2.062960834E1	-7.199999690E-1	2.279999924E1	-4.157999802E1	4.742630705E1
2.063960587E1	-8.999999762E-1	2.226000023E1	-4.170000076E1	4.727798297E1
2.064960344E1	-8.999999762E-1	2.292000008E1	-4.218000031E1	4.801342343E1
2.065960100E1	-5.999999642E-1	2.268000031E1	-4.229999924E1	4.800033697E1
2.066959857E1	-7.199999690E-1	2.285999870E1	-4.211999893E1	4.792903348E1
2.067959613E1	-5.399999619E-1	2.310000038E1	-4.236000061E1	4.825216336E1
2.068959370E1	-3.599999845E-1	2.268000031E1	-4.187999725E1	4.762820786E1
2.069959127E1	-4.799999893E-1	2.357999992E1	-4.223999786E1	4.837834449E1
2.070958880E1	-5.399999619E-1	2.321999931E1	-4.241999817E1	4.836234292E1
2.071958636E1	-5.399999619E-1	2.334000015E1	-4.163999939E1	4.773821065E1
2.072958393E1	-2.399999946E-1	2.357999992E1	-4.163999939E1	4.785356356E1
2.073958150E1	-1.799999923E-1	2.303999901E1	-4.145999908E1	4.743211442E1
2.074957903E1	-2.399999946E-1	2.273999977E1	-4.097999954E1	4.686710522E1
2.075957656E1	-5.399999619E-1	2.273999977E1	-4.091999817E1	4.681714899E1
2.076957413E1	-8.399999738E-1	2.255999947E1	-4.127999878E1	4.704994660E1
2.077957166E1	-9.599999785E-1	2.255999947E1	-4.134000015E1	4.710489134E1
2.078956923E1	-1.199999928E0	2.285999870E1	-4.175999832E1	4.762265218E1
2.079956676E1	-1.199999928E0	2.315999985E1	-4.218000031E1	4.813499786E1
2.080956429E1	-7.799999714E-1	2.310000038E1	-4.181999969E1	4.778211791E1
2.081956186E1	-1.139999986E0	2.303999901E1	-4.205999756E1	4.797066342E1
2.082955943E1	-3.599999845E-1	2.292000008E1	-4.152000046E1	4.742748614E1
2.083955699E1	1.199999973E-1	2.231999969E1	-4.086000061E1	4.655895656E1
2.084955456E1	0.000000000E0	2.250000000E1	-4.055999756E1	4.638279209E1
2.085955212E1	4.799999893E-1	2.255999947E1	-4.020000076E1	4.610015225E1
2.086954966E1	5.999999866E-2	2.255999947E1	-4.055999756E1	4.641196589E1
2.087954719E1	-4.199999869E-1	2.292000008E1	-4.097999954E1	4.695597050E1
