"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.166150649E1	-5.267404765E-2	-7.422251999E-2	9.862017632E0	9.862437594E0
1.166350786E1	-5.985686928E-2	-7.901106775E-2	9.852440834E0	9.852939459E0
1.166550919E1	-5.985686928E-2	-7.422251999E-2	9.852440834E0	9.852902223E0
1.166751052E1	-7.422251999E-2	-7.182824612E-2	9.854835510E0	9.855376767E0
1.166951189E1	-7.661679387E-2	-7.422251999E-2	9.850046158E0	9.850623758E0
1.167151322E1	-6.943397224E-2	-8.140534163E-2	9.826104164E0	9.826686672E0
1.167351455E1	-7.182824612E-2	-8.858817071E-2	9.840469360E0	9.841130240E0
1.167551559E1	-7.901106775E-2	-9.098244458E-2	9.830892563E0	9.831631052E0
1.167751692E1	-6.943397224E-2	-9.098244458E-2	9.835680962E0	9.836346825E0
1.167951825E1	-4.788549617E-2	-7.422251999E-2	9.852440834E0	9.852836769E0
1.168151575E1	-6.464541703E-2	-7.182824612E-2	9.842864037E0	9.843338396E0
1.168351709E1	-7.661679387E-2	-7.422251999E-2	9.850046158E0	9.850623758E0
1.168551842E1	-8.379961550E-2	-8.619388938E-2	9.850046158E0	9.850779719E0
1.168752349E1	-7.901106775E-2	-7.901106775E-2	9.852440834E0	9.853074438E0
1.168952482E1	-8.619388938E-2	-7.901106775E-2	9.857229233E0	9.857922716E0
1.169152615E1	-7.901106775E-2	-9.098244458E-2	9.854835510E0	9.855572205E0
1.169352752E1	-7.661679387E-2	-8.379961550E-2	9.852440834E0	9.853095092E0
1.169552885E1	-6.943397224E-2	-8.619388938E-2	9.842864037E0	9.843486319E0
1.169753018E1	-7.182824612E-2	-8.140534163E-2	9.830892563E0	9.831491988E0
1.169953155E1	-7.661679387E-2	-6.943397224E-2	9.838075638E0	9.838618982E0
1.170153288E1	-7.422251999E-2	-6.943397224E-2	9.847652435E0	9.848176915E0
1.170353422E1	-7.661679387E-2	-8.619388938E-2	9.862017632E0	9.862691888E0
1.170553818E1	-7.661679387E-2	-8.379961550E-2	9.852440834E0	9.853095092E0
1.170753951E1	-6.943397224E-2	-8.140534163E-2	9.845257759E0	9.845839134E0
1.170954085E1	-6.943397224E-2	-6.225114316E-2	9.838075638E0	9.838517599E0
1.171153701E1	-8.140534163E-2	-6.943397224E-2	9.840469360E0	9.841051018E0
1.171353835E1	-7.422251999E-2	-8.379961550E-2	9.850046158E0	9.850682244E0
1.171553968E1	-6.943397224E-2	-7.901106775E-2	9.852440834E0	9.853002294E0
1.171754065E1	-6.225114316E-2	-7.182824612E-2	9.840469360E0	9.840928398E0
1.171954198E1	-6.703969836E-2	-6.703969836E-2	9.847652435E0	9.848108810E0
1.172154334E1	-6.943397224E-2	-6.943397224E-2	9.845257759E0	9.845747432E0
1.172354488E1	-6.703969836E-2	-6.464541703E-2	9.862017632E0	9.862457357E0
1.172554621E1	-6.225114316E-2	-7.901106775E-2	9.847652435E0	9.848166146E0
1.172754758E1	-5.267404765E-2	-8.858817071E-2	9.845257759E0	9.845797213E0
1.172955044E1	-5.267404765E-2	-7.901106775E-2	9.862017632E0	9.862474794E0
1.173155178E1	-6.703969836E-2	-7.901106775E-2	9.852440834E0	9.852985713E0
1.173355314E1	-6.464541703E-2	-7.661679387E-2	9.845257759E0	9.845768101E0
1.173555481E1	-6.464541703E-2	-7.182824612E-2	9.838075638E0	9.838550228E0
1.173755614E1	-6.703969836E-2	-7.901106775E-2	9.835680962E0	9.836226769E0
1.173955751E1	-6.943397224E-2	-7.422251999E-2	9.828497887E0	9.829023388E0
1.174155884E1	-6.943397224E-2	-7.661679387E-2	9.830892563E0	9.831436304E0
1.174356017E1	-6.225114316E-2	-8.140534163E-2	9.823709488E0	9.824243998E0
1.174556154E1	-6.464541703E-2	-7.901106775E-2	9.823709488E0	9.824239914E0
1.174756450E1	-5.746259540E-2	-7.901106775E-2	9.823709488E0	9.824195275E0
1.174956584E1	-5.506832153E-2	-7.661679387E-2	9.835680962E0	9.836133520E0
1.175156720E1	-6.464541703E-2	-8.140534163E-2	9.852440834E0	9.852989204E0
1.175357487E1	-6.943397224E-2	-7.182824612E-2	9.850046158E0	9.850552760E0
1.175557620E1	-6.225114316E-2	-6.943397224E-2	9.850046158E0	9.850487581E0
1.175757757E1	-6.225114316E-2	-7.182824612E-2	9.854835510E0	9.855293879E0
1.175958170E1	-6.464541703E-2	-7.422251999E-2	9.862017632E0	9.862508797E0
1.176158303E1	-6.943397224E-2	-7.901106775E-2	9.857229233E0	9.857790420E0
1.176358440E1	-7.901106775E-2	-7.661679387E-2	9.840469360E0	9.841084804E0
1.176558227E1	-7.661679387E-2	-8.379961550E-2	9.838075638E0	9.838730851E0
1.176758360E1	-7.422251999E-2	-9.337671846E-2	9.826104164E0	9.826828137E0
1.176958496E1	-6.464541703E-2	-7.901106775E-2	9.833286285E0	9.833816195E0
1.177159240E1	-8.619388938E-2	-8.140534163E-2	9.850046158E0	9.850759642E0
1.177359373E1	-8.858817071E-2	-8.379961550E-2	9.852440834E0	9.853195453E0
1.177559510E1	-9.337671846E-2	-7.901106775E-2	9.852440834E0	9.853200107E0
1.177759643E1	-8.858817071E-2	-8.619388938E-2	9.845257759E0	9.846033597E0
1.177959776E1	-7.661679387E-2	-8.858817071E-2	9.847652435E0	9.848348922E0
1.178159943E1	-5.985686928E-2	-8.619388938E-2	9.847652435E0	9.848211549E0
1.178360443E1	-7.661679387E-2	-8.379961550E-2	9.852440834E0	9.853095092E0
1.178560576E1	-7.422251999E-2	-7.661679387E-2	9.838075638E0	9.838653941E0
1.178760710E1	-7.901106775E-2	-7.661679387E-2	9.847652435E0	9.848267430E0
1.178961106E1	-6.703969836E-2	-9.577099234E-2	9.840469360E0	9.841163734E0
1.179161243E1	-6.943397224E-2	-8.379961550E-2	9.842864037E0	9.843465644E0
1.179361376E1	-7.422251999E-2	-8.140534163E-2	9.840469360E0	9.841085969E0
1.179561509E1	-6.464541703E-2	-8.140534163E-2	9.840469360E0	9.841018397E0
1.179761646E1	-7.182824612E-2	-7.422251999E-2	9.850046158E0	9.850587677E0
1.179961779E1	-6.703969836E-2	-6.943397224E-2	9.847652435E0	9.848125399E0
1.180161912E1	-8.140534163E-2	-7.182824612E-2	9.840469360E0	9.841068202E0
1.180362049E1	-6.703969836E-2	-8.858817071E-2	9.845257759E0	9.845884548E0
1.180562182E1	-7.422251999E-2	-8.379961550E-2	9.842864037E0	9.843500587E0
1.180761782E1	-8.379961550E-2	-7.901106775E-2	9.857229233E0	9.857902073E0
1.180961919E1	-7.182824612E-2	-8.379961550E-2	9.845257759E0	9.845876397E0
1.181162052E1	-6.464541703E-2	-7.182824612E-2	9.847652435E0	9.848126564E0
1.181361552E1	-7.182824612E-2	-7.182824612E-2	9.847652435E0	9.848176333E0
1.181561689E1	-8.140534163E-2	-6.464541703E-2	9.842864037E0	9.843412940E0
1.181761822E1	-7.182824612E-2	-7.182824612E-2	9.854835510E0	9.855359026E0
1.181961676E1	-5.746259540E-2	-7.661679387E-2	9.847652435E0	9.848118123E0
1.182161812E1	-7.182824612E-2	-7.661679387E-2	9.842864037E0	9.843424296E0
1.182361945E1	-7.901106775E-2	-6.943397224E-2	9.845257759E0	9.845819629E0
1.182562079E1	-6.703969836E-2	-6.225114316E-2	9.826104164E0	9.826530037E0
1.182762215E1	-7.422251999E-2	-6.225114316E-2	9.826104164E0	9.826581666E0
1.182962349E1	-5.267404765E-2	-8.140534163E-2	9.833286285E0	9.833764313E0
1.183161872E1	-5.506832153E-2	-8.379961550E-2	9.835680962E0	9.836192092E0
1.183362009E1	-5.985686928E-2	-8.858817071E-2	9.830892563E0	9.831473912E0
1.183562142E1	-6.703969836E-2	-9.577099234E-2	9.838075638E0	9.838770180E0
1.183762245E1	-7.901106775E-2	-8.379961550E-2	9.842864037E0	9.843537858E0
1.183962382E1	-8.140534163E-2	-7.661679387E-2	9.847652435E0	9.848286930E0
1.184162482E1	-8.379961550E-2	-8.379961550E-2	9.845257759E0	9.845971008E0
1.184362228E1	-6.464541703E-2	-8.379961550E-2	9.840469360E0	9.841038494E0
1.184562365E1	-6.943397224E-2	-8.140534163E-2	9.850046158E0	9.850627250E0
1.184762498E1	-6.703969836E-2	-8.140534163E-2	9.838075638E0	9.838640831E0
1.184962592E1	-6.943397224E-2	-5.985686928E-2	9.842864037E0	9.843290932E0
1.185162725E1	-6.703969836E-2	-6.464541703E-2	9.852440834E0	9.852880987E0
1.185362858E1	-7.182824612E-2	-7.422251999E-2	9.835680962E0	9.836223272E0
1.185562991E1	-8.858817071E-2	-9.098244458E-2	9.821314812E0	9.822135730E0
1.185763125E1	-9.098244458E-2	-7.901106775E-2	9.826104164E0	9.826843013E0
1.185963258E1	-9.337671846E-2	-7.422251999E-2	9.828497887E0	9.829221683E0
1.186163395E1	-8.379961550E-2	-8.140534163E-2	9.852440834E0	9.853133491E0
1.186363528E1	-7.422251999E-2	-8.379961550E-2	9.859623909E0	9.860259377E0
1.186563661E1	-6.464541703E-2	-9.337671846E-2	9.847652435E0	9.848307303E0
1.186763798E1	-8.140534163E-2	-8.858817071E-2	9.852440834E0	9.853175381E0
1.186963931E1	-7.422251999E-2	-7.422251999E-2	9.850046158E0	9.850605427E0
1.187164064E1	-7.901106775E-2	-7.661679387E-2	9.838075638E0	9.838691231E0
1.187364201E1	-7.422251999E-2	-7.422251999E-2	9.845257759E0	9.845817300E0
1.187564334E1	-7.422251999E-2	-7.661679387E-2	9.857229233E0	9.857806412E0
1.187764468E1	-5.985686928E-2	-7.182824612E-2	9.862017632E0	9.862460844E0
1.187964601E1	-5.267404765E-2	-7.661679387E-2	9.850046158E0	9.850484963E0
1.188164734E1	-5.985686928E-2	-7.661679387E-2	9.845257759E0	9.845737825E0
1.188364868E1	-7.182824612E-2	-7.661679387E-2	9.814132690E0	9.814694590E0
1.188565004E1	-8.379961550E-2	-7.661679387E-2	9.818921089E0	9.819577581E0
1.188765137E1	-6.225114316E-2	-8.858817071E-2	9.833286285E0	9.833882358E0
1.188965271E1	-8.619388938E-2	-8.140534163E-2	9.828497887E0	9.829212935E0
1.189165864E1	-8.858817071E-2	-7.182824612E-2	9.828497887E0	9.829159571E0
1.189365997E1	-7.901106775E-2	-7.901106775E-2	9.835680962E0	9.836315645E0
1.189566131E1	-7.182824612E-2	-7.901106775E-2	9.826104164E0	9.826684339E0
1.189766297E1	-6.943397224E-2	-7.422251999E-2	9.818921089E0	9.819447103E0
1.189966430E1	-7.182824612E-2	-7.182824612E-2	9.830892563E0	9.831417353E0
1.190166564E1	-7.661679387E-2	-7.901106775E-2	9.847652435E0	9.848267430E0
1.190366700E1	-6.464541703E-2	-6.943397224E-2	9.830892563E0	9.831350298E0
1.190566834E1	-6.225114316E-2	-7.182824612E-2	9.835680962E0	9.836140223E0
1.190766967E1	-7.182824612E-2	-8.379961550E-2	9.842864037E0	9.843482824E0
1.190966727E1	-5.985686928E-2	-7.901106775E-2	9.845257759E0	9.845756748E0
1.191166860E1	-5.746259540E-2	-7.661679387E-2	9.852440834E0	9.852906296E0
1.191366994E1	-5.985686928E-2	-7.661679387E-2	9.845257759E0	9.845737825E0
1.191567104E1	-5.506832153E-2	-7.661679387E-2	9.854835510E0	9.855287189E0
1.191767237E1	-6.464541703E-2	-7.182824612E-2	9.847652435E0	9.848126564E0
1.191967370E1	-6.703969836E-2	-6.943397224E-2	9.830892563E0	9.831366333E0
1.192167504E1	-6.464541703E-2	-7.901106775E-2	9.838075638E0	9.838605289E0
1.192367637E1	-5.506832153E-2	-7.901106775E-2	9.845257759E0	9.845728800E0
1.192567770E1	-6.943397224E-2	-8.140534163E-2	9.847652435E0	9.848233669E0
1.192767903E1	-7.182824612E-2	-6.703969836E-2	9.850046158E0	9.850536175E0
1.192968037E1	-5.746259540E-2	-7.182824612E-2	9.845257759E0	9.845687462E0
1.193168173E1	-6.464541703E-2	-7.422251999E-2	9.845257759E0	9.845749761E0
1.193368543E1	-7.182824612E-2	-8.140534163E-2	9.847652435E0	9.848250840E0
1.193568677E1	-8.858817071E-2	-7.182824612E-2	9.857229233E0	9.857888988E0
1.193768813E1	-8.379961550E-2	-6.464541703E-2	9.857229233E0	9.857797399E0
1.193968950E1	-7.422251999E-2	-8.140534163E-2	9.847652435E0	9.848268594E0
1.194169083E1	-5.746259540E-2	-8.858817071E-2	9.842864037E0	9.843430411E0
1.194369220E1	-5.985686928E-2	-8.619388938E-2	9.854835510E0	9.855394217E0
1.194569323E1	-6.703969836E-2	-8.140534163E-2	9.845257759E0	9.845822540E0
1.194769456E1	-7.661679387E-2	-7.422251999E-2	9.835680962E0	9.836259406E0
1.194969593E1	-7.901106775E-2	-8.379961550E-2	9.840469360E0	9.841143346E0
1.195169383E1	-7.422251999E-2	-8.858817071E-2	9.830892563E0	9.831571870E0
1.195369516E1	-6.943397224E-2	-7.422251999E-2	9.833286285E0	9.833811531E0
1.195569653E1	-6.943397224E-2	-6.703969836E-2	9.845257759E0	9.845730838E0
1.195769786E1	-7.422251999E-2	-6.464541703E-2	9.854835510E0	9.855327034E0
1.195969919E1	-7.661679387E-2	-6.225114316E-2	9.852440834E0	9.852935386E0
1.196170076E1	-7.661679387E-2	-7.661679387E-2	9.857229233E0	9.857824730E0
1.196370209E1	-7.661679387E-2	-6.703969836E-2	9.847652435E0	9.848178661E0
1.196570343E1	-7.661679387E-2	-6.703969836E-2	9.852440834E0	9.852966804E0
1.196770479E1	-8.140534163E-2	-7.661679387E-2	9.847652435E0	9.848286930E0
1.196970612E1	-7.901106775E-2	-8.858817071E-2	9.835680962E0	9.836397236E0
1.197170746E1	-8.619388938E-2	-9.337671846E-2	9.840469360E0	9.841289846E0
1.197371359E1	-7.182824612E-2	-8.140534163E-2	9.830892563E0	9.831491988E0
1.197571519E1	-6.703969836E-2	-7.182824612E-2	9.830892563E0	9.831383534E0
1.197771652E1	-6.703969836E-2	-7.182824612E-2	9.840469360E0	9.840959854E0
1.197971762E1	-8.140534163E-2	-7.182824612E-2	9.850046158E0	9.850644417E0
1.198171896E1	-5.267404765E-2	-6.703969836E-2	9.847652435E0	9.848021495E0
1.198372029E1	-5.985686928E-2	-7.661679387E-2	9.840469360E0	9.840949660E0
1.198572166E1	-7.422251999E-2	-9.098244458E-2	9.835680962E0	9.836381792E0
1.198772299E1	-7.661679387E-2	-8.619388938E-2	9.833286285E0	9.833962512E0
1.198972432E1	-7.422251999E-2	-9.098244458E-2	9.828497887E0	9.829199230E0
1.199172566E1	-7.661679387E-2	-8.379961550E-2	9.823709488E0	9.824365660E0
1.199372462E1	-5.027977005E-2	-8.619388938E-2	9.850046158E0	9.850551596E0
1.199572595E1	-5.746259540E-2	-8.379961550E-2	9.842864037E0	9.843388480E0
1.199772909E1	-7.661679387E-2	-8.619388938E-2	9.840469360E0	9.841145094E0
1.199973042E1	-6.943397224E-2	-8.140534163E-2	9.857229233E0	9.857809901E0
1.200173179E1	-7.422251999E-2	-8.379961550E-2	9.842864037E0	9.843500587E0
1.200373312E1	-7.182824612E-2	-8.858817071E-2	9.840469360E0	9.841130240E0
1.200573475E1	-8.140534163E-2	-8.858817071E-2	9.833286285E0	9.834022263E0
1.200773612E1	-7.661679387E-2	-7.901106775E-2	9.842864037E0	9.843479330E0
1.200973745E1	-7.422251999E-2	-7.661679387E-2	9.850046158E0	9.850623758E0
1.201173765E1	-5.985686928E-2	-8.140534163E-2	9.847652435E0	9.848170803E0
1.201373902E1	-6.943397224E-2	-8.858817071E-2	9.835680962E0	9.836324970E0
1.201574008E1	-7.182824612E-2	-8.140534163E-2	9.840469360E0	9.841068202E0
1.201774142E1	-8.379961550E-2	-8.619388938E-2	9.842864037E0	9.843598133E0
1.201974278E1	-8.619388938E-2	-6.943397224E-2	9.847652435E0	9.848274415E0
1.202174372E1	-9.337671846E-2	-7.422251999E-2	9.859623909E0	9.860345421E0
1.202374505E1	-9.577099234E-2	-7.182824612E-2	9.864412308E0	9.865138699E0
1.202574641E1	-7.182824612E-2	-8.140534163E-2	9.852440834E0	9.853038948E0
1.202774775E1	-5.746259540E-2	-7.901106775E-2	9.835680962E0	9.836166157E0
1.202974908E1	-5.267404765E-2	-7.422251999E-2	9.833286285E0	9.833707475E0
1.203175045E1	-6.225114316E-2	-6.943397224E-2	9.818921089E0	9.819363912E0
1.203374701E1	-5.746259540E-2	-6.703969836E-2	9.838075638E0	9.838471859E0
1.203574834E1	-5.985686928E-2	-7.422251999E-2	9.840469360E0	9.840931311E0
1.203774971E1	-6.225114316E-2	-7.661679387E-2	9.840469360E0	9.840964514E0
1.203975131E1	-7.422251999E-2	-8.619388938E-2	9.847652435E0	9.848309340E0
1.204175264E1	-7.661679387E-2	-7.901106775E-2	9.847652435E0	9.848267430E0
1.204375401E1	-7.422251999E-2	-7.422251999E-2	9.852440834E0	9.852999967E0
1.204575621E1	-8.858817071E-2	-8.379961550E-2	9.864412308E0	9.865166011E0
1.204775754E1	-6.943397224E-2	-7.661679387E-2	9.842864037E0	9.843407116E0
1.204975891E1	-5.506832153E-2	-7.661679387E-2	9.842864037E0	9.843316265E0
1.205176618E1	-5.506832153E-2	-7.661679387E-2	9.847652435E0	9.848104444E0
1.205376751E1	-5.267404765E-2	-7.422251999E-2	9.833286285E0	9.833707475E0
1.205576887E1	-5.746259540E-2	-7.422251999E-2	9.835680962E0	9.836128858E0
1.205776814E1	-7.182824612E-2	-6.703969836E-2	9.854835510E0	9.855325289E0
1.205976947E1	-6.943397224E-2	-6.703969836E-2	9.845257759E0	9.845730838E0
1.206177081E1	-6.464541703E-2	-6.943397224E-2	9.842864037E0	9.843321215E0
1.206377184E1	-6.464541703E-2	-7.901106775E-2	9.862017632E0	9.862545997E0
1.206577317E1	-6.943397224E-2	-8.140534163E-2	9.857229233E0	9.857809901E0
1.206777451E1	-6.703969836E-2	-8.140534163E-2	9.862017632E0	9.862581453E0
1.206977554E1	-8.379961550E-2	-7.901106775E-2	9.854835510E0	9.855508513E0
1.207177690E1	-7.422251999E-2	-6.703969836E-2	9.838075638E0	9.838584022E0
1.207377824E1	-7.422251999E-2	-6.703969836E-2	9.840469360E0	9.840977621E0
1.207578200E1	-7.182824612E-2	-6.943397224E-2	9.833286285E0	9.833793751E0
1.207778337E1	-8.379961550E-2	-7.422251999E-2	9.828497887E0	9.829135367E0
1.207978470E1	-6.943397224E-2	-7.901106775E-2	9.833286285E0	9.833848839E0
1.208178767E1	-7.661679387E-2	-8.140534163E-2	9.840469360E0	9.841104318E0
1.208378903E1	-9.577099234E-2	-8.619388938E-2	9.864412308E0	9.865253755E0
1.208579037E1	-9.577099234E-2	-9.577099234E-2	9.850046158E0	9.850977285E0
1.208779170E1	-7.182824612E-2	-9.337671846E-2	9.833286285E0	9.833991950E0
1.208979307E1	-7.422251999E-2	-8.379961550E-2	9.835680962E0	9.836317977E0
1.209179440E1	-7.422251999E-2	-6.943397224E-2	9.823709488E0	9.824235246E0
1.209379573E1	-6.703969836E-2	-8.619388938E-2	9.835680962E0	9.836287088E0
1.209579710E1	-7.182824612E-2	-7.182824612E-2	9.838075638E0	9.838600045E0
1.209779843E1	-8.140534163E-2	-8.140534163E-2	9.833286285E0	9.833960180E0
1.209980300E1	-7.182824612E-2	-7.182824612E-2	9.854835510E0	9.855359026E0
1.210180436E1	-7.422251999E-2	-6.943397224E-2	9.862017632E0	9.862541347E0
1.210380570E1	-8.379961550E-2	-6.703969836E-2	9.859623909E0	9.860207925E0
1.210580616E1	-8.619388938E-2	-8.379961550E-2	9.854835510E0	9.855568715E0
1.210780753E1	-9.098244458E-2	-8.858817071E-2	9.847652435E0	9.848471158E0
1.210980886E1	-9.577099234E-2	-9.577099234E-2	9.840469360E0	9.841401394E0
1.211180426E1	-7.901106775E-2	-9.577099234E-2	9.845257759E0	9.846040584E0
1.211380563E1	-7.901106775E-2	-8.858817071E-2	9.845257759E0	9.845973337E0
1.211580696E1	-8.619388938E-2	-8.379961550E-2	9.826104164E0	9.826839513E0
1.211780856E1	-7.901106775E-2	-7.901106775E-2	9.809344292E0	9.809980679E0
1.211980993E1	-7.661679387E-2	-8.140534163E-2	9.823709488E0	9.824345529E0
1.212181126E1	-7.422251999E-2	-7.901106775E-2	9.828497887E0	9.829095708E0
1.212381289E1	-6.703969836E-2	-8.140534163E-2	9.838075638E0	9.838640831E0
1.212581426E1	-7.422251999E-2	-8.858817071E-2	9.840469360E0	9.841148006E0
1.212781559E1	-7.182824612E-2	-8.858817071E-2	9.835680962E0	9.836342163E0
1.212982339E1	-6.225114316E-2	-8.379961550E-2	9.850046158E0	9.850599316E0
1.213182472E1	-7.422251999E-2	-8.140534163E-2	9.857229233E0	9.857844793E0
1.213382606E1	-6.703969836E-2	-8.140534163E-2	9.850046158E0	9.850610664E0
1.213583006E1	-8.619388938E-2	-6.703969836E-2	9.830892563E0	9.831498985E0
1.213783139E1	-8.140534163E-2	-7.422251999E-2	9.830892563E0	9.831509772E0
1.213983272E1	-7.422251999E-2	-7.422251999E-2	9.835680962E0	9.836241047E0
1.214183266E1	-6.703969836E-2	-7.661679387E-2	9.850046158E0	9.850572256E0
1.214383399E1	-7.422251999E-2	-7.422251999E-2	9.840469360E0	9.841029174E0
1.214583532E1	-6.943397224E-2	-7.422251999E-2	9.842864037E0	9.843388771E0
1.214783669E1	-5.746259540E-2	-8.140534163E-2	9.842864037E0	9.843368388E0
1.214983802E1	-5.746259540E-2	-7.661679387E-2	9.838075638E0	9.838541779E0
1.215183935E1	-5.506832153E-2	-7.182824612E-2	9.809344292E0	9.809761835E0
1.215384072E1	-5.506832153E-2	-7.901106775E-2	9.811738014E0	9.812210665E0
1.215584205E1	-7.901106775E-2	-7.422251999E-2	9.818921089E0	9.819519494E0
1.215784339E1	-6.464541703E-2	-8.619388938E-2	9.845257759E0	9.845847285E0
1.215984152E1	-6.225114316E-2	-7.901106775E-2	9.842864037E0	9.843377997E0
1.216184285E1	-6.943397224E-2	-8.140534163E-2	9.852440834E0	9.853021785E0
1.216384418E1	-6.225114316E-2	-8.379961550E-2	9.850046158E0	9.850599316E0
1.216584555E1	-6.703969836E-2	-7.661679387E-2	9.842864037E0	9.843390518E0
1.216784688E1	-7.901106775E-2	-8.140534163E-2	9.850046158E0	9.850699411E0
1.216984822E1	-6.464541703E-2	-9.098244458E-2	9.850046158E0	9.850678461E0
1.217184958E1	-6.943397224E-2	-9.098244458E-2	9.862017632E0	9.862681717E0
1.217385092E1	-6.703969836E-2	-8.858817071E-2	9.857229233E0	9.857855260E0
1.217585225E1	-6.703969836E-2	-8.379961550E-2	9.838075638E0	9.838660933E0
1.217785362E1	-9.098244458E-2	-7.661679387E-2	9.838075638E0	9.838794651E0
1.217985495E1	-9.577099234E-2	-7.422251999E-2	9.838075638E0	9.838821745E0
1.218185628E1	-7.661679387E-2	-8.619388938E-2	9.857229233E0	9.857903817E0
1.218385765E1	-8.140534163E-2	-6.464541703E-2	9.862017632E0	9.862565469E0
1.218585898E1	-7.422251999E-2	-6.703969836E-2	9.850046158E0	9.850553924E0
1.218786031E1	-8.379961550E-2	-7.661679387E-2	9.835680962E0	9.836336335E0
1.218985551E1	-8.379961550E-2	-9.098244458E-2	9.833286285E0	9.834064234E0
1.219185685E1	-7.901106775E-2	-8.619388938E-2	9.835680962E0	9.836375964E0
1.219385818E1	-7.182824612E-2	-7.422251999E-2	9.828497887E0	9.829040593E0
1.219585471E1	-5.985686928E-2	-6.703969836E-2	9.833286285E0	9.833696982E0
1.219785574E1	-6.703969836E-2	-7.661679387E-2	9.859623909E0	9.860149496E0
1.219985708E1	-6.225114316E-2	-6.464541703E-2	9.852440834E0	9.852849569E0
1.220185841E1	-7.661679387E-2	-6.703969836E-2	9.842864037E0	9.843390518E0
1.220385974E1	-7.661679387E-2	-8.140534163E-2	9.864412308E0	9.865045724E0
1.220586108E1	-7.182824612E-2	-8.379961550E-2	9.869200706E0	9.869817843E0
1.220786241E1	-7.182824612E-2	-7.661679387E-2	9.859623909E0	9.860183216E0
1.220986374E1	-7.422251999E-2	-7.661679387E-2	9.850046158E0	9.850623758E0
1.221186511E1	-6.943397224E-2	-8.140534163E-2	9.833286285E0	9.833868368E0
1.221386644E1	-6.703969836E-2	-7.422251999E-2	9.847652435E0	9.848160325E0
1.221586778E1	-5.506832153E-2	-7.182824612E-2	9.826104164E0	9.826520995E0
1.221786914E1	-8.619388938E-2	-6.464541703E-2	9.811738014E0	9.812329554E0
1.221987047E1	-8.619388938E-2	-7.422251999E-2	9.818921089E0	9.819579916E0
1.222187181E1	-7.182824612E-2	-7.182824612E-2	9.845257759E0	9.845781784E0
1.222387317E1	-6.943397224E-2	-7.661679387E-2	9.833286285E0	9.833829894E0
1.222587451E1	-6.464541703E-2	-7.661679387E-2	9.833286285E0	9.833797249E0
1.222787584E1	-6.943397224E-2	-7.182824612E-2	9.828497887E0	9.829005600E0
1.222987721E1	-7.182824612E-2	-8.619388938E-2	9.842864037E0	9.843503499E0
1.223187854E1	-7.182824612E-2	-8.619388938E-2	9.838075638E0	9.838715411E0
1.223387987E1	-7.422251999E-2	-7.901106775E-2	9.838075638E0	9.838672877E0
1.223588124E1	-6.943397224E-2	-9.577099234E-2	9.830892563E0	9.831604230E0
1.223788257E1	-6.943397224E-2	-8.858817071E-2	9.833286285E0	9.833930451E0
1.223988390E1	-6.703969836E-2	-8.140534163E-2	9.842864037E0	9.843428955E0
1.224188527E1	-5.267404765E-2	-7.901106775E-2	9.852440834E0	9.852898441E0
1.224388660E1	-6.703969836E-2	-8.379961550E-2	9.852440834E0	9.853025276E0
1.224588794E1	-8.140534163E-2	-8.379961550E-2	9.852440834E0	9.853133491E0
1.224788930E1	-7.182824612E-2	-8.140534163E-2	9.845257759E0	9.845856310E0
1.224989063E1	-6.703969836E-2	-7.182824612E-2	9.830892563E0	9.831383534E0
1.225189197E1	-6.464541703E-2	-7.661679387E-2	9.830892563E0	9.831403651E0
1.225389333E1	-5.985686928E-2	-9.577099234E-2	9.838075638E0	9.838723859E0
1.225589967E1	-6.225114316E-2	-9.577099234E-2	9.854835510E0	9.855497462E0
1.225790130E1	-5.506832153E-2	-9.577099234E-2	9.847652435E0	9.848272086E0
1.225990266E1	-5.267404765E-2	-7.901106775E-2	9.838075638E0	9.838533913E0
1.226190400E1	-8.379961550E-2	-8.619388938E-2	9.847652435E0	9.848386175E0
1.226390533E1	-7.182824612E-2	-8.858817071E-2	9.845257759E0	9.845918317E0
1.226590670E1	-7.661679387E-2	-7.901106775E-2	9.840469360E0	9.841084804E0
1.226790803E1	-8.379961550E-2	-7.901106775E-2	9.854835510E0	9.855508513E0
1.226990936E1	-7.661679387E-2	-9.337671846E-2	9.859623909E0	9.860363734E0
1.227191070E1	-7.901106775E-2	-8.858817071E-2	9.859623909E0	9.860338444E0
1.227391203E1	-7.661679387E-2	-8.140534163E-2	9.842864037E0	9.843498840E0
1.227591336E1	-8.140534163E-2	-8.858817071E-2	9.833286285E0	9.834022263E0
1.227791470E1	-7.422251999E-2	-8.858817071E-2	9.828497887E0	9.829177359E0
1.227991576E1	-7.422251999E-2	-7.661679387E-2	9.835680962E0	9.836259406E0
1.228191713E1	-7.182824612E-2	-7.901106775E-2	9.826104164E0	9.826684339E0
1.228391846E1	-6.943397224E-2	-7.901106775E-2	9.833286285E0	9.833848839E0
1.228591979E1	-6.464541703E-2	-6.464541703E-2	9.840469360E0	9.840894029E0
1.228792116E1	-6.703969836E-2	-7.182824612E-2	9.842864037E0	9.843354411E0
1.228992249E1	-8.858817071E-2	-7.661679387E-2	9.828497887E0	9.829195730E0
1.229192383E1	-7.422251999E-2	-7.901106775E-2	9.833286285E0	9.833883816E0
