"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
1.054999382E1	-1.199999928E0	2.334000015E1	-4.211999893E1	4.816938776E1
1.055995806E1	-1.079999924E0	2.351999855E1	-4.181999969E1	4.799238592E1
1.056992229E1	-7.799999714E-1	2.297999954E1	-4.187999725E1	4.777680346E1
1.057988652E1	-8.399999738E-1	2.243999863E1	-4.163999939E1	4.730907616E1
1.058985075E1	-7.799999714E-1	2.243999863E1	-4.121999741E1	4.693879125E1
1.059981499E1	-7.799999714E-1	2.250000000E1	-4.134000015E1	4.707285856E1
1.060977922E1	-7.199999690E-1	2.310000038E1	-4.121999741E1	4.725692123E1
1.061974345E1	-1.199999973E-1	2.315999985E1	-4.163999939E1	4.764755547E1
1.062970769E1	5.999999866E-2	2.292000008E1	-4.187999725E1	4.774163983E1
1.063967189E1	2.399999946E-1	2.268000031E1	-4.187999725E1	4.762745200E1
1.064963612E1	4.799999893E-1	2.207999992E1	-4.134000015E1	4.686952538E1
1.065960035E1	5.399999619E-1	2.189999962E1	-4.121999741E1	4.667965048E1
1.066956458E1	7.799999714E-1	2.165999985E1	-4.079999924E1	4.619960964E1
1.067952882E1	9.599999785E-1	2.129999924E1	-4.050000000E1	4.576965772E1
1.068949305E1	1.259999990E0	2.129999924E1	-4.031999969E1	4.561775907E1
1.069945728E1	1.620000005E0	2.100000000E1	-3.965999985E1	4.490590148E1
1.070942152E1	1.199999928E0	2.165999985E1	-4.031999969E1	4.578534666E1
1.071938575E1	8.399999738E-1	2.177999878E1	-3.977999878E1	4.535991898E1
1.072934998E1	3.599999845E-1	2.165999985E1	-3.929999924E1	4.487510594E1
1.073931422E1	1.199999973E-1	2.165999985E1	-3.947999954E1	4.503154847E1
1.074927845E1	3.599999845E-1	2.147999954E1	-3.852000046E1	4.410567328E1
1.075924268E1	6.599999666E-1	2.135999870E1	-3.870000076E1	4.420831600E1
1.076920692E1	8.999999762E-1	2.171999931E1	-3.918000031E1	4.480670479E1
1.077917115E1	7.799999714E-1	2.231999969E1	-3.954000092E1	4.541147937E1
1.078913538E1	1.199999928E0	2.231999969E1	-3.989999771E1	4.573436567E1
1.079909961E1	4.199999869E-1	2.292000008E1	-4.050000000E1	4.653764931E1
1.080906385E1	5.999999866E-2	2.310000038E1	-4.134000015E1	4.735619527E1
1.081902808E1	0.000000000E0	2.292000008E1	-4.127999878E1	4.721614875E1
1.082902565E1	-1.199999973E-1	2.292000008E1	-4.181999969E1	4.768913061E1
1.083902321E1	5.999999642E-1	2.268000031E1	-4.187999725E1	4.763062653E1
1.084902078E1	6.599999666E-1	2.243999863E1	-4.181999969E1	4.746473968E1
1.085901831E1	2.999999821E-1	2.255999947E1	-4.247999954E1	4.809983302E1
1.086901588E1	-5.999999642E-1	2.261999893E1	-4.236000061E1	4.802493106E1
1.087901344E1	-8.999999762E-1	2.243999863E1	-4.236000061E1	4.794510601E1
1.088901101E1	-1.139999986E0	2.255999947E1	-4.193999863E1	4.763629562E1
1.089900858E1	-1.079999924E0	2.255999947E1	-4.218000031E1	4.784634157E1
1.090900614E1	-7.799999714E-1	2.268000031E1	-4.223999786E1	4.795005978E1
1.091900371E1	-1.079999924E0	2.285999870E1	-4.254000092E1	4.830525456E1
1.092900127E1	-1.139999986E0	2.310000038E1	-4.259999847E1	4.847338948E1
1.093899884E1	-1.379999995E0	2.303999901E1	-4.205999756E1	4.797696686E1
1.094899637E1	-1.259999990E0	2.327999878E1	-4.193999863E1	4.798447070E1
1.095899397E1	-9.599999785E-1	2.334000015E1	-4.187999725E1	4.795426339E1
1.096899150E1	-7.799999714E-1	2.321999931E1	-4.229999924E1	4.826040513E1
1.097898907E1	-5.399999619E-1	2.357999992E1	-4.223999786E1	4.837897700E1
1.098898664E1	-1.199999973E-1	2.303999901E1	-4.193999863E1	4.785205784E1
1.099898420E1	-3.599999845E-1	2.315999985E1	-4.152000046E1	4.754393369E1
1.100898177E1	-4.799999893E-1	2.310000038E1	-4.145999908E1	4.746337474E1
1.101897930E1	-2.399999946E-1	2.285999870E1	-4.134000015E1	4.724016039E1
1.102897687E1	-7.199999690E-1	2.315999985E1	-4.175999832E1	4.775773710E1
1.103897440E1	-4.799999893E-1	2.310000038E1	-4.229999924E1	4.819886257E1
1.104897197E1	-8.399999738E-1	2.303999901E1	-4.205999756E1	4.796447174E1
1.105896953E1	-1.019999981E0	2.303999901E1	-4.247999954E1	4.833665602E1
1.106896710E1	-7.199999690E-1	2.273999977E1	-4.223999786E1	4.797753025E1
1.107896466E1	-2.999999821E-1	2.219999886E1	-4.152000046E1	4.708333450E1
1.108896223E1	1.199999973E-1	2.195999908E1	-4.097999954E1	4.649318576E1
1.109895980E1	5.999999642E-1	2.147999954E1	-4.037999725E1	4.574160643E1
1.110895733E1	7.199999690E-1	2.142000008E1	-4.055999756E1	4.587426517E1
1.111895490E1	5.999999642E-1	2.165999985E1	-4.073999786E1	4.614393806E1
1.112895243E1	7.799999714E-1	2.195999908E1	-4.121999741E1	4.671122077E1
1.113895003E1	1.019999981E0	2.195999908E1	-4.134000015E1	4.682176388E1
1.114894760E1	1.019999981E0	2.177999878E1	-4.073999786E1	4.620775014E1
1.115894516E1	1.019999981E0	2.231999969E1	-4.061999893E1	4.635954162E1
1.116894276E1	7.199999690E-1	2.243999863E1	-4.050000000E1	4.630682389E1
1.117894029E1	6.599999666E-1	2.273999977E1	-4.031999969E1	4.629520024E1
1.118893786E1	2.999999821E-1	2.292000008E1	-4.068000031E1	4.669345595E1
1.119893543E1	1.799999923E-1	2.255999947E1	-4.115999985E1	4.693752830E1
1.120893303E1	5.999999866E-2	2.250000000E1	-4.134000015E1	4.706643403E1
1.121893056E1	-8.399999738E-1	2.243999863E1	-4.163999939E1	4.730907616E1
1.122892813E1	-5.999999642E-1	2.250000000E1	-4.145999908E1	4.717564545E1
1.123892569E1	-7.799999714E-1	2.268000031E1	-4.104000092E1	4.689640166E1
1.124892326E1	-7.199999690E-1	2.279999924E1	-4.134000015E1	4.721603518E1
1.125892079E1	-4.799999893E-1	2.315999985E1	-4.109999847E1	4.717865903E1
1.126891836E1	-9.599999785E-1	2.310000038E1	-4.134000015E1	4.736588678E1
1.127891592E1	-7.199999690E-1	2.321999931E1	-4.200000000E1	4.799673706E1
1.128891346E1	-1.259999990E0	2.285999870E1	-4.193999863E1	4.778211617E1
1.129891102E1	-1.139999986E0	2.303999901E1	-4.218000031E1	4.807591476E1
1.130890855E1	-5.999999642E-1	2.321999931E1	-4.218000031E1	4.815268210E1
1.131890612E1	-4.199999869E-1	2.303999901E1	-4.152000046E1	4.748608630E1
1.132890369E1	2.399999946E-1	2.327999878E1	-4.139999771E1	4.749711311E1
1.133890125E1	4.199999869E-1	2.268000031E1	-4.145999908E1	4.725981737E1
1.134889882E1	5.399999619E-1	2.219999886E1	-4.109999847E1	4.671553728E1
1.135889635E1	5.399999619E-1	2.153999901E1	-4.109999847E1	4.640552803E1
1.136889392E1	2.399999946E-1	2.165999985E1	-4.097999954E1	4.635270818E1
1.137889145E1	5.999999866E-2	2.202000046E1	-4.145999908E1	4.694481382E1
1.138888902E1	-4.799999893E-1	2.231999969E1	-4.205999756E1	4.761781369E1
1.139888658E1	-1.199999973E-1	2.261999893E1	-4.187999725E1	4.759845503E1
1.140888418E1	-2.399999946E-1	2.237999916E1	-4.170000076E1	4.732665239E1
1.141888175E1	-1.799999923E-1	2.237999916E1	-4.139999771E1	4.706226273E1
1.142887931E1	-1.799999923E-1	2.273999977E1	-4.073999786E1	4.665712610E1
1.143887685E1	-4.199999869E-1	2.297999954E1	-4.073999786E1	4.677610720E1
1.144887438E1	-1.799999923E-1	2.297999954E1	-4.097999954E1	4.698375402E1
1.145887195E1	0.000000000E0	2.292000008E1	-4.073999786E1	4.674477328E1
1.146886945E1	1.799999923E-1	2.273999977E1	-4.091999817E1	4.681438069E1
1.147886701E1	0.000000000E0	2.261999893E1	-4.152000046E1	4.728186534E1
1.148886458E1	-5.999999866E-2	2.250000000E1	-4.163999939E1	4.733015053E1
1.149886211E1	-4.199999869E-1	2.231999969E1	-4.193999863E1	4.751128572E1
1.150885964E1	0.000000000E0	2.213999939E1	-4.163999939E1	4.716003734E1
1.151885721E1	-1.199999973E-1	2.184000015E1	-4.050000000E1	4.601358502E1
1.152885478E1	4.799999893E-1	2.160000038E1	-3.995999908E1	4.542677562E1
1.153885234E1	9.599999785E-1	2.142000008E1	-3.918000031E1	4.466330067E1
1.154884991E1	8.399999738E-1	2.160000038E1	-3.923999786E1	4.480003403E1
1.155884744E1	2.399999946E-1	2.219999886E1	-4.013999939E1	4.587065620E1
1.156884501E1	1.199999973E-1	2.273999977E1	-4.007999802E1	4.608175594E1
1.157884257E1	0.000000000E0	2.303999901E1	-4.079999924E1	4.685596538E1
1.158884014E1	-1.199999973E-1	2.303999901E1	-4.097999954E1	4.701293776E1
1.159883771E1	2.399999946E-1	2.273999977E1	-4.097999954E1	4.686710522E1
1.160883527E1	-3.599999845E-1	2.255999947E1	-4.127999878E1	4.704382505E1
1.161883284E1	-9.599999785E-1	2.297999954E1	-4.139999771E1	4.735991754E1
1.162883037E1	-1.439999938E0	2.321999931E1	-4.187999725E1	4.790799660E1
1.163882794E1	-1.379999995E0	2.357999992E1	-4.236000061E1	4.850041699E1
1.164882547E1	-1.500000000E0	2.351999855E1	-4.265999985E1	4.873721287E1
1.165882307E1	-1.019999981E0	2.315999985E1	-4.247999954E1	4.839397022E1
1.166882064E1	-3.599999845E-1	2.303999901E1	-4.229999924E1	4.816908853E1
1.167881820E1	-1.799999923E-1	2.273999977E1	-4.170000076E1	4.749768471E1
1.168881577E1	-1.799999923E-1	2.285999870E1	-4.157999802E1	4.745005981E1
1.169881330E1	-3.599999845E-1	2.303999901E1	-4.170000076E1	4.764306054E1
1.170881083E1	-4.199999869E-1	2.292000008E1	-4.170000076E1	4.758563719E1
1.171880837E1	-5.999999642E-1	2.285999870E1	-4.205999756E1	4.787465859E1
1.172880593E1	-5.999999642E-1	2.285999870E1	-4.200000000E1	4.782195668E1
1.173880350E1	-8.399999738E-1	2.285999870E1	-4.229999924E1	4.808924075E1
1.174880106E1	-1.079999924E0	2.255999947E1	-4.193999863E1	4.763489751E1
1.175879863E1	-8.999999762E-1	2.255999947E1	-4.145999908E1	4.720905739E1
1.176879620E1	-3.599999845E-1	2.231999969E1	-4.134000015E1	4.698199228E1
1.177879376E1	-1.199999973E-1	2.243999863E1	-4.109999847E1	4.682710554E1
1.178879130E1	-2.399999946E-1	2.279999924E1	-4.181999969E1	4.763202641E1
1.179878886E1	-6.599999666E-1	2.327999878E1	-4.193999863E1	4.797246531E1
1.180878639E1	-4.199999869E-1	2.310000038E1	-4.170000076E1	4.767259675E1
1.181878396E1	-5.999999642E-1	2.310000038E1	-4.121999741E1	4.725524525E1
1.182878153E1	-7.199999690E-1	2.334000015E1	-4.115999985E1	4.732250622E1
1.183877906E1	-2.999999821E-1	2.321999931E1	-4.139999771E1	4.746807536E1
1.184877663E1	-7.799999714E-1	2.351999855E1	-4.193999863E1	4.809118648E1
1.185877419E1	-5.399999619E-1	2.334000015E1	-4.247999954E1	4.847264763E1
1.186877176E1	-1.799999923E-1	2.297999954E1	-4.223999786E1	4.808669461E1
1.187876929E1	-5.399999619E-1	2.268000031E1	-4.223999786E1	4.794675623E1
1.188876686E1	-3.599999845E-1	2.285999870E1	-4.229999924E1	4.808325151E1
1.189876439E1	-1.799999923E-1	2.327999878E1	-4.205999756E1	4.807321643E1
1.190876196E1	-3.599999845E-1	2.351999855E1	-4.181999969E1	4.798158299E1
1.191875952E1	-1.199999973E-1	2.376000023E1	-4.187999725E1	4.815066127E1
1.192875709E1	-1.199999973E-1	2.363999939E1	-4.223999786E1	4.840538597E1
1.193875465E1	-4.799999893E-1	2.357999992E1	-4.271999741E1	4.879800175E1
1.194875222E1	-4.799999893E-1	2.345999908E1	-4.320000076E1	4.916138752E1
1.195874975E1	-1.799999923E-1	2.303999901E1	-4.295999908E1	4.874869717E1
1.196874729E1	-2.999999821E-1	2.285999870E1	-4.247999954E1	4.824126762E1
1.197874485E1	0.000000000E0	2.268000031E1	-4.181999969E1	4.757409787E1
1.198874238E1	0.000000000E0	2.261999893E1	-4.134000015E1	4.712387892E1
1.199873995E1	-2.999999821E-1	2.261999893E1	-4.134000015E1	4.712483384E1
1.200873752E1	-4.799999893E-1	2.321999931E1	-4.115999985E1	4.726038886E1
1.201873508E1	-5.999999642E-1	2.327999878E1	-4.134000015E1	4.744801319E1
1.202873265E1	-5.999999642E-1	2.303999901E1	-4.139999771E1	4.738313376E1
1.203873021E1	-3.599999845E-1	2.321999931E1	-4.139999771E1	4.746849248E1
1.204872778E1	-5.399999619E-1	2.268000031E1	-4.145999908E1	4.726103615E1
1.205872531E1	-6.599999666E-1	2.237999916E1	-4.134000015E1	4.701378069E1
1.206872288E1	-6.599999666E-1	2.279999924E1	-4.157999802E1	4.742543411E1
1.207872041E1	-8.999999762E-1	2.297999954E1	-4.200000000E1	4.788413494E1
1.208871798E1	-8.399999738E-1	2.303999901E1	-4.175999832E1	4.770162066E1
1.209871554E1	-7.199999690E-1	2.339999962E1	-4.211999893E1	4.818892707E1
1.210871311E1	-7.799999714E-1	2.321999931E1	-4.200000000E1	4.799767461E1
1.211871068E1	-7.799999714E-1	2.297999954E1	-4.181999969E1	4.772421978E1
1.212870821E1	-7.799999714E-1	2.310000038E1	-4.205999756E1	4.799230993E1
1.213870578E1	-2.399999946E-1	2.279999924E1	-4.181999969E1	4.763202641E1
1.214870331E1	-4.799999893E-1	2.279999924E1	-4.181999969E1	4.763384028E1
1.215870087E1	-1.799999923E-1	2.268000031E1	-4.193999863E1	4.767995699E1
1.216869844E1	0.000000000E0	2.250000000E1	-4.181999969E1	4.748854993E1
1.217869601E1	-6.599999666E-1	2.261999893E1	-4.193999863E1	4.765567581E1
1.218869357E1	-4.799999893E-1	2.285999870E1	-4.229999924E1	4.808429968E1
1.219869114E1	-4.199999869E-1	2.297999954E1	-4.193999863E1	4.782489168E1
1.220868870E1	-4.799999893E-1	2.315999985E1	-4.200000000E1	4.796473697E1
1.221868624E1	0.000000000E0	2.273999977E1	-4.127999878E1	4.712903446E1
1.222868380E1	2.999999821E-1	2.255999947E1	-4.104000092E1	4.683295048E1
1.223868134E1	-1.199999973E-1	2.273999977E1	-4.115999985E1	4.702411697E1
1.224867890E1	5.999999866E-2	2.297999954E1	-4.121999741E1	4.719292495E1
1.225867647E1	-5.999999866E-2	2.310000038E1	-4.139999771E1	4.740857969E1
1.226867403E1	-1.799999923E-1	2.297999954E1	-4.139999771E1	4.735052892E1
1.227867160E1	-4.199999869E-1	2.279999924E1	-4.121999741E1	4.710737258E1
1.228866917E1	-3.599999845E-1	2.250000000E1	-4.091999817E1	4.669931317E1
1.229866673E1	-3.599999845E-1	2.226000023E1	-4.104000092E1	4.668960147E1
1.230866426E1	5.999999866E-2	2.202000046E1	-4.068000031E1	4.625739341E1
1.231866183E1	4.199999869E-1	2.171999931E1	-4.020000076E1	4.569436324E1
1.232865936E1	9.599999785E-1	2.129999924E1	-3.965999985E1	4.502807075E1
1.233865690E1	9.599999785E-1	2.100000000E1	-3.923999786E1	4.451627828E1
1.234865446E1	9.599999785E-1	2.081999969E1	-3.918000031E1	4.437867068E1
1.235865203E1	1.500000000E0	2.039999962E1	-3.870000076E1	4.377328002E1
1.236864960E1	1.620000005E0	2.045999908E1	-3.900000000E1	4.407080624E1
1.237864716E1	1.679999948E0	2.052000046E1	-3.905999756E1	4.415400580E1
1.238864473E1	1.319999933E0	2.081999969E1	-3.954000092E1	4.470600026E1
1.239864229E1	7.799999714E-1	2.165999985E1	-4.037999725E1	4.582911925E1
1.240863986E1	2.399999946E-1	2.213999939E1	-4.097999954E1	4.657893875E1
1.241863739E1	5.999999866E-2	2.268000031E1	-4.152000046E1	4.731063783E1
1.242863496E1	-5.999999866E-2	2.321999931E1	-4.152000046E1	4.757186570E1
1.243863252E1	1.199999973E-1	2.321999931E1	-4.152000046E1	4.757197921E1
1.244863009E1	-4.799999893E-1	2.292000008E1	-4.134000015E1	4.727105262E1
1.245862769E1	-6.599999666E-1	2.285999870E1	-4.134000015E1	4.724416105E1
1.246862522E1	-8.999999762E-1	2.255999947E1	-4.097999954E1	4.678807474E1
1.247862279E1	-9.599999785E-1	2.268000031E1	-4.109999847E1	4.695225115E1
1.248862032E1	-6.599999666E-1	2.297999954E1	-4.097999954E1	4.698804466E1
1.249861789E1	-1.139999986E0	2.303999901E1	-4.139999771E1	4.739304764E1
1.250861545E1	-5.999999642E-1	2.292000008E1	-4.152000046E1	4.742991505E1
1.251861302E1	-5.399999619E-1	2.292000008E1	-4.187999725E1	4.774465597E1
1.252861059E1	-2.399999946E-1	2.297999954E1	-4.193999863E1	4.782364963E1
1.253860815E1	2.999999821E-1	2.285999870E1	-4.115999985E1	4.708306626E1
1.254860572E1	-1.199999973E-1	2.321999931E1	-4.170000076E1	4.772916123E1
1.255860325E1	-2.399999946E-1	2.303999901E1	-4.152000046E1	4.748483539E1
1.256860082E1	-4.799999893E-1	2.303999901E1	-4.152000046E1	4.748665489E1
1.257859838E1	-6.599999666E-1	2.321999931E1	-4.187999725E1	4.789089828E1
1.258859595E1	-9.599999785E-1	2.303999901E1	-4.163999939E1	4.759887292E1
1.259859352E1	-1.019999981E0	2.321999931E1	-4.157999802E1	4.763512363E1
1.260859108E1	-1.379999995E0	2.310000038E1	-4.163999939E1	4.763826158E1
1.261858865E1	-1.259999990E0	2.303999901E1	-4.218000031E1	4.807890993E1
1.262858621E1	-7.199999690E-1	2.285999870E1	-4.152000046E1	4.740261996E1
1.263858378E1	-5.399999619E-1	2.268000031E1	-4.193999863E1	4.768267504E1
1.264858131E1	0.000000000E0	2.273999977E1	-4.200000000E1	4.776094209E1
1.265857888E1	-1.199999973E-1	2.285999870E1	-4.152000046E1	4.739730350E1
1.266857641E1	-4.799999893E-1	2.334000015E1	-4.205999756E1	4.810435949E1
1.267857398E1	-6.599999666E-1	2.315999985E1	-4.157999802E1	4.759955281E1
1.268857154E1	-3.599999845E-1	2.297999954E1	-4.163999939E1	4.756153412E1
1.269856908E1	-2.999999821E-1	2.303999901E1	-4.211999893E1	4.801068490E1
1.270856664E1	-1.799999923E-1	2.297999954E1	-4.223999786E1	4.808669461E1
1.271856421E1	-2.999999821E-1	2.327999878E1	-4.229999924E1	4.828393396E1
1.272856177E1	-5.999999642E-1	2.339999962E1	-4.236000061E1	4.839720688E1
1.273855931E1	-5.999999642E-1	2.345999908E1	-4.175999832E1	4.790228613E1
1.274855687E1	-8.999999762E-1	2.297999954E1	-4.170000076E1	4.762121841E1
1.275855441E1	-5.999999642E-1	2.273999977E1	-4.200000000E1	4.776471071E1
1.276855197E1	-5.999999642E-1	2.268000031E1	-4.218000031E1	4.789462224E1
1.277854954E1	-4.199999869E-1	2.279999924E1	-4.247999954E1	4.821376076E1
1.278854710E1	-5.399999619E-1	2.303999901E1	-4.236000061E1	4.822346738E1
1.279854467E1	-6.599999666E-1	2.285999870E1	-4.218000031E1	4.798090835E1
1.280854220E1	-8.399999738E-1	2.273999977E1	-4.193999863E1	4.771558104E1
1.281853977E1	-5.399999619E-1	2.231999969E1	-4.121999741E1	4.687816307E1
1.282853730E1	0.000000000E0	2.189999962E1	-4.115999985E1	4.662355167E1
1.283853487E1	-3.599999845E-1	2.213999939E1	-4.134000015E1	4.689674600E1
1.284853243E1	-4.199999869E-1	2.226000023E1	-4.134000015E1	4.695401605E1
1.285853000E1	-1.199999928E0	2.255999947E1	-4.218000031E1	4.784920064E1
1.286852757E1	-1.319999933E0	2.297999954E1	-4.218000031E1	4.805179710E1
1.287852510E1	-1.019999981E0	2.297999954E1	-4.200000000E1	4.788654069E1
1.288852270E1	-7.199999690E-1	2.285999870E1	-4.211999893E1	4.792903348E1
1.289852023E1	-1.799999923E-1	2.268000031E1	-4.187999725E1	4.762718744E1
1.290851780E1	-4.199999869E-1	2.261999893E1	-4.211999893E1	4.781145325E1
1.291851533E1	-4.799999893E-1	2.292000008E1	-4.187999725E1	4.774401505E1
1.292851290E1	-5.399999619E-1	2.285999870E1	-4.175999832E1	4.761059336E1
1.293851046E1	-5.999999642E-1	2.297999954E1	-4.175999832E1	4.766904487E1
1.294850803E1	1.199999973E-1	2.250000000E1	-4.163999939E1	4.733026462E1
1.295850560E1	3.599999845E-1	2.202000046E1	-4.193999863E1	4.737059747E1
1.296850316E1	2.399999946E-1	2.243999863E1	-4.205999756E1	4.767236656E1
1.297850073E1	0.000000000E0	2.250000000E1	-4.223999786E1	4.785882802E1
1.298849826E1	-7.799999714E-1	2.279999924E1	-4.223999786E1	4.800693476E1
1.299849583E1	-1.019999981E0	2.339999962E1	-4.205999756E1	4.814191289E1
1.300849336E1	-7.199999690E-1	2.292000008E1	-4.170000076E1	4.758923058E1
1.301849092E1	-3.599999845E-1	2.297999954E1	-4.127999878E1	4.724667478E1
1.302848849E1	-1.799999923E-1	2.303999901E1	-4.145999908E1	4.743211442E1
1.303848606E1	2.999999821E-1	2.189999962E1	-4.139999771E1	4.683652201E1
1.304848362E1	6.599999666E-1	2.165999985E1	-4.097999954E1	4.635678543E1
1.305848116E1	8.399999738E-1	2.142000008E1	-4.073999786E1	4.603552356E1
1.306847872E1	1.019999981E0	2.129999924E1	-3.995999908E1	4.529383947E1
1.307847626E1	1.019999981E0	2.177999878E1	-4.002000046E1	4.557421621E1
1.308847386E1	4.199999869E-1	2.226000023E1	-4.086000061E1	4.653196385E1
1.309847139E1	-5.999999866E-2	2.243999863E1	-4.134000015E1	4.703778004E1
1.310846895E1	5.999999866E-2	2.261999893E1	-4.175999832E1	4.749279326E1
1.311846652E1	5.999999866E-2	2.273999977E1	-4.205999756E1	4.781374890E1
1.312846409E1	1.199999973E-1	2.292000008E1	-4.175999832E1	4.763652237E1
1.313846165E1	1.799999923E-1	2.231999969E1	-4.127999878E1	4.692816943E1
1.314845918E1	6.599999666E-1	2.165999985E1	-4.079999924E1	4.619773946E1
1.315845675E1	8.399999738E-1	2.135999870E1	-4.007999802E1	4.542423786E1
1.316845428E1	1.019999981E0	2.057999992E1	-3.959999847E1	4.464007926E1
1.317845185E1	1.019999981E0	2.100000000E1	-4.002000046E1	4.520664593E1
1.318844935E1	4.799999893E-1	2.207999992E1	-4.086000061E1	4.644670544E1
1.319844692E1	-5.999999866E-2	2.250000000E1	-4.134000015E1	4.706643403E1
1.320844448E1	-6.599999666E-1	2.334000015E1	-4.181999969E1	4.789680137E1
1.321844205E1	-9.599999785E-1	2.345999908E1	-4.193999863E1	4.806512917E1
1.322843961E1	-1.139999986E0	2.292000008E1	-4.163999939E1	4.754487935E1
1.323843715E1	-8.399999738E-1	2.339999962E1	-4.139999771E1	4.756285728E1
1.324843471E1	-7.199999690E-1	2.321999931E1	-4.152000046E1	4.757727615E1
1.325843225E1	-3.599999845E-1	2.303999901E1	-4.127999878E1	4.727588660E1
1.326842981E1	2.399999946E-1	2.351999855E1	-4.091999817E1	4.719845529E1
1.327842738E1	0.000000000E0	2.303999901E1	-4.134000015E1	4.732691800E1
1.328842494E1	-1.799999923E-1	2.303999901E1	-4.121999741E1	4.722247495E1
1.329842251E1	-3.599999845E-1	2.303999901E1	-4.134000015E1	4.732828717E1
1.330842008E1	-4.199999869E-1	2.231999969E1	-4.134000015E1	4.698249034E1
1.331838431E1	-2.399999946E-1	2.184000015E1	-4.073999786E1	4.622543275E1
1.332834854E1	1.799999923E-1	2.213999939E1	-4.068000031E1	4.631494789E1
1.333831278E1	1.199999973E-1	2.171999931E1	-4.043999863E1	4.590388065E1
1.334827701E1	-5.999999866E-2	2.195999908E1	-4.079999924E1	4.633449145E1
1.335824124E1	0.000000000E0	2.226000023E1	-4.097999954E1	4.663547976E1
1.336820547E1	1.199999973E-1	2.165999985E1	-4.121999741E1	4.656455926E1
1.337816971E1	1.199999973E-1	2.219999886E1	-4.193999863E1	4.745332269E1
1.338813391E1	2.999999821E-1	2.250000000E1	-4.205999756E1	4.770097897E1
1.339809814E1	2.399999946E-1	2.273999977E1	-4.205999756E1	4.781431359E1
1.340806237E1	-1.799999923E-1	2.292000008E1	-4.218000031E1	4.800532501E1
1.341802661E1	-4.799999893E-1	2.303999901E1	-4.157999802E1	4.753912272E1
1.342799084E1	-1.079999924E0	2.321999931E1	-4.175999832E1	4.779364213E1
1.343795507E1	-1.019999981E0	2.363999939E1	-4.170000076E1	4.794559453E1
1.344791931E1	-6.599999666E-1	2.339999962E1	-4.104000092E1	4.724698146E1
1.345788354E1	-2.999999821E-1	2.334000015E1	-4.115999985E1	4.731797961E1
1.346784777E1	1.199999973E-1	2.303999901E1	-4.097999954E1	4.701293776E1
1.347781200E1	5.999999866E-2	2.292000008E1	-4.152000046E1	4.742615778E1
1.348777627E1	-2.399999946E-1	2.321999931E1	-4.223999786E1	4.820210978E1
1.349774050E1	-1.199999973E-1	2.297999954E1	-4.236000061E1	4.819195400E1
1.350770474E1	-1.199999973E-1	2.321999931E1	-4.259999847E1	4.851744674E1
1.351766897E1	-2.999999821E-1	2.285999870E1	-4.247999954E1	4.824126762E1
1.352763320E1	-2.999999821E-1	2.310000038E1	-4.236000061E1	4.825007429E1
1.353759747E1	-2.999999821E-1	2.315999985E1	-4.181999969E1	4.780573153E1
1.354756170E1	-5.999999642E-1	2.285999870E1	-4.145999908E1	4.734840087E1
1.355752593E1	-5.999999642E-1	2.285999870E1	-4.139999771E1	4.729587034E1
1.356749017E1	-4.799999893E-1	2.268000031E1	-4.157999802E1	4.736569485E1
1.357745440E1	-8.399999738E-1	2.261999893E1	-4.193999863E1	4.765850854E1
1.358741863E1	-8.399999738E-1	2.250000000E1	-4.187999725E1	4.754881460E1
1.359738290E1	-7.799999714E-1	2.255999947E1	-4.181999969E1	4.752340845E1
1.360734713E1	-7.799999714E-1	2.226000023E1	-4.157999802E1	4.717003546E1
1.361734470E1	-5.399999619E-1	2.231999969E1	-4.170000076E1	4.730078276E1
1.362734223E1	-6.599999666E-1	2.255999947E1	-4.193999863E1	4.762722604E1
1.363733980E1	-7.199999690E-1	2.268000031E1	-4.193999863E1	4.768505320E1
1.364733733E1	-6.599999666E-1	2.279999924E1	-4.229999924E1	4.805793900E1
1.365733490E1	-7.199999690E-1	2.285999870E1	-4.218000031E1	4.798177119E1
1.366733246E1	-5.399999619E-1	2.297999954E1	-4.254000092E1	4.835311424E1
1.367733003E1	-5.999999642E-1	2.261999893E1	-4.229999924E1	4.797201567E1
1.368732759E1	-7.199999690E-1	2.261999893E1	-4.223999786E1	4.792076973E1
1.369732516E1	-3.599999845E-1	2.261999893E1	-4.223999786E1	4.791671286E1
1.370732273E1	-2.999999821E-1	2.255999947E1	-4.187999725E1	4.757076566E1
1.371732026E1	-4.799999893E-1	2.285999870E1	-4.218000031E1	4.797876996E1
1.372731782E1	-7.199999690E-1	2.321999931E1	-4.193999863E1	4.794424108E1
1.373731536E1	-8.999999762E-1	2.310000038E1	-4.175999832E1	4.773172401E1
1.374731292E1	-9.599999785E-1	2.345999908E1	-4.218000031E1	4.827468884E1
1.375731049E1	-7.199999690E-1	2.339999962E1	-4.211999893E1	4.818892707E1
1.376730806E1	-4.199999869E-1	2.327999878E1	-4.193999863E1	4.796976368E1
1.377730562E1	-2.399999946E-1	2.310000038E1	-4.200000000E1	4.793399230E1
1.378730316E1	-1.799999923E-1	2.285999870E1	-4.170000076E1	4.755525212E1
1.379730072E1	-2.999999821E-1	2.273999977E1	-4.157999802E1	4.739297231E1
1.380729825E1	-3.599999845E-1	2.261999893E1	-4.218000031E1	4.786383162E1
