"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
1.396473554E1	-1.199999973E-1	3.629999924E1	-3.084000015E1	4.763202656E1
1.397473310E1	-3.599999845E-1	3.600000000E1	-3.113999939E1	4.760072649E1
1.398473067E1	-2.999999821E-1	3.623999786E1	-3.167999840E1	4.813574289E1
1.399472827E1	4.799999893E-1	3.618000031E1	-3.173999977E1	4.813159469E1
1.400472580E1	7.799999714E-1	3.588000107E1	-3.155999947E1	4.779138461E1
1.401472337E1	1.139999986E0	3.588000107E1	-3.143999863E1	4.771946762E1
1.402472090E1	5.399999619E-1	3.575999832E1	-3.113999939E1	4.742118347E1
1.403475183E1	2.999999821E-1	3.563999939E1	-3.137999916E1	4.748688139E1
1.404478270E1	4.799999893E-1	3.521999741E1	-3.077999878E1	4.677699159E1
1.405481360E1	4.799999893E-1	3.473999786E1	-3.005999947E1	4.594237063E1
1.406484446E1	5.999999642E-1	3.461999893E1	-3.029999924E1	4.601080612E1
1.407487536E1	2.999999821E-1	3.473999786E1	-3.053999901E1	4.625634001E1
1.408490620E1	1.199999973E-1	3.521999741E1	-3.143999863E1	4.721161013E1
1.409493710E1	-2.999999821E-1	3.581999969E1	-3.185999870E1	4.793977363E1
1.410493466E1	-2.999999821E-1	3.581999969E1	-3.204000092E1	4.805958840E1
1.411493220E1	-2.999999821E-1	3.581999969E1	-3.150000000E1	4.770128277E1
1.412492976E1	-2.399999946E-1	3.588000107E1	-3.107999992E1	4.746997442E1
1.413492730E1	-1.199999973E-1	3.588000107E1	-3.143999863E1	4.770599952E1
1.414492486E1	2.399999946E-1	3.611999893E1	-3.101999855E1	4.761252181E1
1.415492246E1	4.199999869E-1	3.593999863E1	-3.126000023E1	4.763452021E1
1.416492003E1	2.399999946E-1	3.618000031E1	-3.137999916E1	4.789315577E1
1.417491759E1	1.799999923E-1	3.581999969E1	-3.179999924E1	4.789931868E1
1.418491513E1	-2.399999946E-1	3.563999939E1	-3.234000015E1	4.812632093E1
1.419491269E1	-4.199999869E-1	3.563999939E1	-3.221999741E1	4.804699980E1
1.420491023E1	-2.999999821E-1	3.563999939E1	-3.221999741E1	4.804610067E1
1.421490776E1	-2.399999946E-1	3.618000031E1	-3.167999840E1	4.809025182E1
1.422490533E1	-1.799999923E-1	3.629999924E1	-3.084000015E1	4.763221551E1
1.423490289E1	1.799999923E-1	3.636000061E1	-3.065999985E1	4.756172447E1
1.424490046E1	1.799999923E-1	3.618000031E1	-3.029999924E1	4.719231692E1
1.425489802E1	1.799999923E-1	3.563999939E1	-3.011999893E1	4.666322205E1
1.426489559E1	5.399999619E-1	3.527999878E1	-2.993999863E1	4.627497630E1
1.427489312E1	4.799999893E-1	3.491999817E1	-3.000000000E1	4.603951208E1
1.428489072E1	3.599999845E-1	3.468000031E1	-3.029999924E1	4.605346865E1
1.429488822E1	8.999999762E-1	3.491999817E1	-3.077999878E1	4.655775550E1
1.430488579E1	1.199999973E-1	3.581999969E1	-3.150000000E1	4.770049033E1
1.431488335E1	-4.199999869E-1	3.647999954E1	-3.173999977E1	4.835694730E1
1.432488092E1	-7.799999714E-1	3.702000046E1	-3.192000008E1	4.888737300E1
1.433484512E1	-9.599999785E-1	3.671999741E1	-3.185999870E1	4.862447251E1
1.434480935E1	-8.399999738E-1	3.623999786E1	-3.215999985E1	4.845935034E1
1.435477359E1	-5.999999866E-2	3.605999756E1	-3.204000092E1	4.823783456E1
1.436473782E1	1.799999923E-1	3.575999832E1	-3.204000092E1	4.801428474E1
1.437470209E1	-5.999999642E-1	3.618000031E1	-3.185999870E1	4.821215551E1
1.438466632E1	-3.599999845E-1	3.629999924E1	-3.143999863E1	4.802388008E1
1.439463055E1	-7.799999714E-1	3.636000061E1	-3.167999840E1	4.823152851E1
1.440462812E1	-4.799999893E-1	3.641999817E1	-3.192000008E1	4.843070381E1
1.441462568E1	-5.999999866E-2	3.611999893E1	-3.167999840E1	4.804456495E1
1.442462325E1	-2.399999946E-1	3.593999863E1	-3.197999954E1	4.810885025E1
1.443462082E1	-5.999999866E-2	3.600000000E1	-3.185999870E1	4.807351784E1
1.444461838E1	-2.999999821E-1	3.611999893E1	-3.161999893E1	4.800592313E1
1.445461588E1	5.999999866E-2	3.570000076E1	-3.126000023E1	4.745188372E1
1.446461345E1	1.799999923E-1	3.552000046E1	-3.095999908E1	4.711925695E1
1.447461098E1	1.799999923E-1	3.521999741E1	-3.119999886E1	4.705231711E1
1.448460855E1	2.399999946E-1	3.515999985E1	-3.119999886E1	4.700769211E1
1.449460611E1	1.799999923E-1	3.588000107E1	-3.173999977E1	4.790443051E1
1.450460368E1	5.999999866E-2	3.623999786E1	-3.197999954E1	4.833281924E1
1.451460124E1	0.000000000E0	3.629999924E1	-3.137999916E1	4.798327096E1
1.452459878E1	0.000000000E0	3.647999954E1	-3.107999992E1	4.792449021E1
1.453459634E1	0.000000000E0	3.623999786E1	-3.119999886E1	4.782026112E1
1.454459388E1	-1.799999923E-1	3.563999939E1	-3.084000015E1	4.713117403E1
1.455459144E1	-4.199999869E-1	3.588000107E1	-3.089999962E1	4.735357276E1
1.456458901E1	-4.199999869E-1	3.588000107E1	-3.137999916E1	4.766817832E1
1.457458657E1	-6.599999666E-1	3.600000000E1	-3.161999893E1	4.791930647E1
1.458458411E1	-2.399999946E-1	3.618000031E1	-3.150000000E1	4.797186699E1
1.459458167E1	-3.599999845E-1	3.593999863E1	-3.192000008E1	4.806973587E1
1.460457924E1	-2.399999946E-1	3.593999863E1	-3.155999947E1	4.783068751E1
1.461457677E1	-1.199999973E-1	3.605999756E1	-3.173999977E1	4.803920700E1
1.462457434E1	-2.999999821E-1	3.671999741E1	-3.227999878E1	4.889219294E1
1.463457187E1	-2.399999946E-1	3.641999817E1	-3.239999771E1	4.874662776E1
1.464456944E1	-4.199999869E-1	3.623999786E1	-3.252000046E1	4.869357529E1
1.465456700E1	-9.599999785E-1	3.593999863E1	-3.221999741E1	4.827766910E1
1.466456457E1	-8.999999762E-1	3.527999878E1	-3.192000008E1	4.758544650E1
1.467456210E1	-8.399999738E-1	3.575999832E1	-3.204000092E1	4.802129464E1
1.468455967E1	-8.399999738E-1	3.593999863E1	-3.215999985E1	4.823540910E1
1.469455723E1	-5.399999619E-1	3.593999863E1	-3.227999878E1	4.831121425E1
1.470455477E1	-3.599999845E-1	3.600000000E1	-3.252000046E1	4.851474033E1
1.471455233E1	-2.399999946E-1	3.605999756E1	-3.215999985E1	4.831818099E1
1.472454987E1	1.799999923E-1	3.588000107E1	-3.221999741E1	4.822380231E1
1.473454743E1	-5.999999866E-2	3.618000031E1	-3.161999893E1	4.805018579E1
1.474454500E1	0.000000000E0	3.636000061E1	-3.167999840E1	4.822522102E1
1.475454256E1	-2.399999946E-1	3.605999756E1	-3.185999870E1	4.811902473E1
1.476454016E1	1.799999923E-1	3.575999832E1	-3.107999992E1	4.737907001E1
1.477453773E1	7.199999690E-1	3.504000092E1	-3.113999939E1	4.688304199E1
1.478453530E1	5.999999642E-1	3.473999786E1	-3.042000008E1	4.618012404E1
1.479453283E1	1.259999990E0	3.468000031E1	-2.951999855E1	4.556007392E1
1.480453040E1	8.999999762E-1	3.479999924E1	-2.987999916E1	4.587662037E1
1.481452793E1	7.799999714E-1	3.509999847E1	-3.035999870E1	4.641495248E1
1.482452549E1	6.599999666E-1	3.521999741E1	-3.077999878E1	4.677918492E1
1.483452306E1	1.799999923E-1	3.521999741E1	-3.155999947E1	4.729179827E1
1.484452063E1	-2.999999821E-1	3.539999771E1	-3.161999893E1	4.746655844E1
1.485451819E1	-2.399999946E-1	3.575999832E1	-3.143999863E1	4.761626396E1
1.486451572E1	4.199999869E-1	3.509999847E1	-3.059999847E1	4.656765186E1
1.487451329E1	6.599999666E-1	3.491999817E1	-3.017999840E1	4.615922633E1
1.488451082E1	1.439999938E0	3.443999863E1	-2.951999855E1	4.538300805E1
1.489450839E1	1.679999948E0	3.395999908E1	-2.897999954E1	4.467599256E1
1.490450596E1	1.319999933E0	3.450000000E1	-2.951999855E1	4.542491292E1
1.491450352E1	1.319999933E0	3.443999863E1	-2.915999985E1	4.514600200E1
1.492450109E1	5.999999642E-1	3.509999847E1	-3.029999924E1	4.637305087E1
1.493449865E1	2.399999946E-1	3.557999802E1	-3.077999878E1	4.704680843E1
1.494449622E1	-4.199999869E-1	3.534000015E1	-3.137999916E1	4.726305490E1
1.495449375E1	-2.399999946E-1	3.593999863E1	-3.239999771E1	4.838905819E1
1.496449132E1	-5.399999619E-1	3.575999832E1	-3.185999870E1	4.789706251E1
1.497448885E1	-2.999999821E-1	3.557999802E1	-3.185999870E1	4.776071373E1
1.498448642E1	0.000000000E0	3.623999786E1	-3.167999840E1	4.813480803E1
1.499448398E1	-7.199999690E-1	3.581999969E1	-3.131999969E1	4.758711127E1
1.500448155E1	-1.199999973E-1	3.623999786E1	-3.143999863E1	4.797734214E1
1.501447912E1	-1.199999973E-1	3.665999985E1	-3.143999863E1	4.829537765E1
1.502447668E1	-5.999999866E-2	3.654000092E1	-3.137999916E1	4.816512861E1
1.503447425E1	3.599999845E-1	3.684000015E1	-3.167999840E1	4.858947941E1
1.504447181E1	1.199999973E-1	3.659999847E1	-3.204000092E1	4.864294344E1
1.505446938E1	-1.799999923E-1	3.641999817E1	-3.239999771E1	4.874636928E1
1.506446688E1	5.999999866E-2	3.654000092E1	-3.227999878E1	4.875626717E1
1.507446445E1	-1.199999973E-1	3.605999756E1	-3.185999870E1	4.811857584E1
1.508446201E1	-2.999999821E-1	3.588000107E1	-3.197999954E1	4.806438232E1
1.509445958E1	-2.399999946E-1	3.545999908E1	-3.167999840E1	4.755093515E1
1.510445714E1	-6.599999666E-1	3.515999985E1	-3.167999840E1	4.733163306E1
1.511445471E1	-9.599999785E-1	3.563999939E1	-3.179999924E1	4.777416779E1
1.512445228E1	-9.599999785E-1	3.570000076E1	-3.137999916E1	4.754067734E1
1.513444981E1	-8.399999738E-1	3.593999863E1	-3.137999916E1	4.771890033E1
1.514444738E1	-4.199999869E-1	3.618000031E1	-3.155999947E1	4.801252325E1
1.515444491E1	1.799999923E-1	3.611999893E1	-3.161999893E1	4.800532320E1
1.516444247E1	4.199999869E-1	3.623999786E1	-3.179999924E1	4.821570073E1
1.517444004E1	4.199999869E-1	3.641999817E1	-3.185999870E1	4.839062083E1
1.518443761E1	3.599999845E-1	3.636000061E1	-3.185999870E1	4.834499728E1
1.519443517E1	5.999999866E-2	3.665999985E1	-3.215999985E1	4.876704604E1
1.520443270E1	-2.399999946E-1	3.665999985E1	-3.215999985E1	4.876759968E1
1.521443027E1	0.000000000E0	3.629999924E1	-3.215999985E1	4.849696418E1
1.522442780E1	4.199999869E-1	3.581999969E1	-3.155999947E1	4.774183013E1
1.523442537E1	8.399999738E-1	3.534000015E1	-3.113999939E1	4.710966751E1
1.524442290E1	1.199999928E0	3.479999924E1	-3.089999962E1	4.655416118E1
1.525442047E1	1.079999924E0	3.468000031E1	-3.042000008E1	4.614374525E1
1.526441804E1	8.999999762E-1	3.491999817E1	-3.047999954E1	4.635996812E1
1.527441560E1	1.319999933E0	3.468000031E1	-2.969999886E1	4.567860279E1
1.528441317E1	1.259999990E0	3.504000092E1	-3.017999840E1	4.626252876E1
1.529441070E1	8.999999762E-1	3.545999908E1	-3.042000008E1	4.672898394E1
1.530440827E1	7.199999690E-1	3.581999969E1	-3.119999886E1	4.750821725E1
1.531440580E1	-5.999999866E-2	3.623999786E1	-3.204000092E1	4.837254080E1
1.532440336E1	-1.799999923E-1	3.605999756E1	-3.209999847E1	4.827800458E1
1.533440093E1	-1.799999923E-1	3.593999863E1	-3.204000092E1	4.814849489E1
1.534439846E1	-1.199999973E-1	3.581999969E1	-3.173999977E1	4.785931846E1
1.535439603E1	1.799999923E-1	3.575999832E1	-3.221999741E1	4.813458333E1
1.536439360E1	1.199999973E-1	3.600000000E1	-3.192000008E1	4.811341606E1
1.537439116E1	5.999999866E-2	3.600000000E1	-3.192000008E1	4.811330382E1
1.538438870E1	-2.399999946E-1	3.605999756E1	-3.209999847E1	4.827826556E1
1.539438626E1	-1.799999923E-1	3.600000000E1	-3.179999924E1	4.803407490E1
1.540438379E1	-1.799999923E-1	3.588000107E1	-3.167999840E1	4.786469654E1
1.541438136E1	-1.799999923E-1	3.575999832E1	-3.185999870E1	4.789435663E1
1.542437893E1	-5.999999866E-2	3.570000076E1	-3.179999924E1	4.780934643E1
1.543437649E1	-3.599999845E-1	3.581999969E1	-3.197999954E1	4.802002029E1
1.544437406E1	-1.199999973E-1	3.588000107E1	-3.221999741E1	4.822361568E1
1.545437162E1	0.000000000E0	3.600000000E1	-3.209999847E1	4.823287159E1
1.546436922E1	-1.199999973E-1	3.611999893E1	-3.209999847E1	4.832265126E1
1.547436676E1	-1.799999923E-1	3.588000107E1	-3.204000092E1	4.810372683E1
1.548436432E1	-5.999999642E-1	3.605999756E1	-3.209999847E1	4.828139731E1
1.549436186E1	-2.999999821E-1	3.588000107E1	-3.221999741E1	4.822439952E1
1.550435942E1	-3.599999845E-1	3.575999832E1	-3.245999908E1	4.829656945E1
1.551435699E1	-5.399999619E-1	3.588000107E1	-3.263999939E1	4.850809867E1
1.552435455E1	-3.599999845E-1	3.593999863E1	-3.263999939E1	4.855082555E1
1.553435212E1	-5.399999619E-1	3.623999786E1	-3.239999771E1	4.861469836E1
1.554434969E1	-5.399999619E-1	3.629999924E1	-3.209999847E1	4.846020477E1
1.555434725E1	-1.199999973E-1	3.629999924E1	-3.179999924E1	4.825913692E1
1.556434479E1	1.799999923E-1	3.629999924E1	-3.137999916E1	4.798360858E1
1.557434235E1	2.999999821E-1	3.623999786E1	-3.137999916E1	4.793883387E1
1.558433988E1	8.999999762E-1	3.552000046E1	-3.126000023E1	4.732513124E1
1.559433745E1	1.319999933E0	3.534000015E1	-3.053999901E1	4.672632609E1
1.560433505E1	1.500000000E0	3.468000031E1	-3.029999924E1	4.607648397E1
1.561433262E1	1.379999995E0	3.479999924E1	-3.047999954E1	4.628147274E1
1.562433018E1	6.599999666E-1	3.497999954E1	-3.047999954E1	4.640114589E1
1.563432772E1	5.999999866E-2	3.497999954E1	-3.101999855E1	4.675301357E1
1.564432528E1	-4.199999869E-1	3.539999771E1	-3.167999840E1	4.750745769E1
1.565432281E1	-3.599999845E-1	3.545999908E1	-3.155999947E1	4.747183061E1
1.566432038E1	-2.999999821E-1	3.557999802E1	-3.179999924E1	4.772071050E1
1.567431795E1	-3.599999845E-1	3.593999863E1	-3.204000092E1	4.814950425E1
1.568431551E1	-5.999999866E-2	3.557999802E1	-3.089999962E1	4.712483247E1
1.569431308E1	1.199999973E-1	3.504000092E1	-3.017999840E1	4.624552267E1
1.570431064E1	5.399999619E-1	3.515999985E1	-3.017999840E1	4.633950251E1
1.571430821E1	5.999999642E-1	3.504000092E1	-3.017999840E1	4.624925910E1
1.572430574E1	1.799999923E-1	3.509999847E1	-3.131999969E1	4.704237105E1
1.573430331E1	-4.199999869E-1	3.563999939E1	-3.221999741E1	4.804699980E1
1.574430084E1	-8.399999738E-1	3.593999863E1	-3.185999870E1	4.803590968E1
1.575429844E1	-7.199999690E-1	3.600000000E1	-3.150000000E1	4.784107440E1
1.576429598E1	-5.999999642E-1	3.654000092E1	-3.150000000E1	4.824708972E1
1.577429354E1	-2.399999946E-1	3.636000061E1	-3.155999947E1	4.814707479E1
1.578429111E1	-1.199999973E-1	3.588000107E1	-3.173999977E1	4.790424263E1
1.579428867E1	-1.799999923E-1	3.539999771E1	-3.173999977E1	4.754597589E1
1.580428624E1	-2.999999821E-1	3.545999908E1	-3.173999977E1	4.759127147E1
1.581428377E1	-6.599999666E-1	3.527999878E1	-3.143999863E1	4.726084455E1
1.582428134E1	-7.199999690E-1	3.552000046E1	-3.161999893E1	4.756062620E1
1.583427887E1	-7.799999714E-1	3.611999893E1	-3.197999954E1	4.824917713E1
1.584427644E1	-8.399999738E-1	3.575999832E1	-3.155999947E1	4.770237569E1
1.585427400E1	-7.799999714E-1	3.570000076E1	-3.192000008E1	4.789556200E1
1.586427157E1	-8.999999762E-1	3.588000107E1	-3.185999870E1	4.799212429E1
1.587426914E1	-1.079999924E0	3.588000107E1	-3.137999916E1	4.767856147E1
1.588426670E1	-9.599999785E-1	3.600000000E1	-3.179999924E1	4.804332994E1
1.589426430E1	-8.399999738E-1	3.600000000E1	-3.185999870E1	4.808081860E1
1.590426180E1	-5.999999642E-1	3.611999893E1	-3.150000000E1	4.792978534E1
1.591425940E1	-4.799999893E-1	3.593999863E1	-3.204000092E1	4.815055098E1
1.592425693E1	-4.799999893E-1	3.605999756E1	-3.185999870E1	4.812082025E1
1.593425450E1	-4.199999869E-1	3.641999817E1	-3.113999939E1	4.791964345E1
1.594425207E1	-2.999999821E-1	3.618000031E1	-3.179999924E1	4.816972466E1
1.595424963E1	-2.399999946E-1	3.605999756E1	-3.173999977E1	4.803965663E1
1.596424723E1	-4.799999893E-1	3.563999939E1	-3.185999870E1	4.780689776E1
1.597424477E1	-8.399999738E-1	3.534000015E1	-3.270000076E1	4.815507513E1
1.598424233E1	-1.199999928E0	3.515999985E1	-3.245999908E1	4.786770445E1
1.599423986E1	-7.799999714E-1	3.545999908E1	-3.245999908E1	4.807984480E1
1.600423743E1	-7.799999714E-1	3.605999756E1	-3.270000076E1	4.868492450E1
1.601423500E1	-7.199999690E-1	3.593999863E1	-3.185999870E1	4.803396110E1
1.602423256E1	-4.199999869E-1	3.647999954E1	-3.167999840E1	4.831758546E1
1.603423016E1	-8.399999738E-1	3.605999756E1	-3.155999947E1	4.792768083E1
1.604422773E1	-6.599999666E-1	3.600000000E1	-3.113999939E1	4.760394061E1
1.605422526E1	-7.799999714E-1	3.636000061E1	-3.185999870E1	4.834994893E1
1.606422279E1	-5.999999642E-1	3.600000000E1	-3.192000008E1	4.811700744E1
1.607422036E1	-4.799999893E-1	3.623999786E1	-3.161999893E1	4.809773568E1
1.608421789E1	-1.199999973E-1	3.611999893E1	-3.185999870E1	4.816355718E1
1.609421546E1	8.399999738E-1	3.534000015E1	-3.077999878E1	4.687248165E1
1.610421302E1	5.399999619E-1	3.545999908E1	-3.077999878E1	4.695861433E1
1.611421059E1	2.999999821E-1	3.552000046E1	-3.131999969E1	4.735718333E1
1.612420816E1	-5.999999866E-2	3.539999771E1	-3.150000000E1	4.738579363E1
1.613420572E1	-6.599999666E-1	3.600000000E1	-3.209999847E1	4.823738697E1
1.614420329E1	-5.999999642E-1	3.605999756E1	-3.204000092E1	4.824152861E1
1.615420082E1	-4.799999893E-1	3.581999969E1	-3.204000092E1	4.806104906E1
1.616419839E1	-4.799999893E-1	3.588000107E1	-3.185999870E1	4.798608542E1
1.617419592E1	-5.399999619E-1	3.618000031E1	-3.185999870E1	4.821144615E1
1.618419352E1	-7.199999690E-1	3.629999924E1	-3.221999741E1	4.854211138E1
1.619419105E1	-8.399999738E-1	3.647999954E1	-3.197999954E1	4.852026728E1
1.620418862E1	-1.079999924E0	3.665999985E1	-3.185999870E1	4.858169929E1
1.621418619E1	-1.079999924E0	3.647999954E1	-3.192000008E1	4.848549444E1
1.622418375E1	-1.079999924E0	3.593999863E1	-3.113999939E1	4.756626392E1
1.623418132E1	-8.399999738E-1	3.563999939E1	-3.065999985E1	4.702074805E1
1.624417885E1	-4.199999869E-1	3.527999878E1	-3.035999870E1	4.654658135E1
1.625417642E1	-2.999999821E-1	3.486000061E1	-2.963999939E1	4.575848781E1
1.626417392E1	1.199999973E-1	3.491999817E1	-2.981999969E1	4.592007245E1
1.627417148E1	4.199999869E-1	3.504000092E1	-2.969999886E1	4.593547644E1
1.628416905E1	4.199999869E-1	3.515999985E1	-2.951999855E1	4.591113486E1
1.629416662E1	2.399999946E-1	3.552000046E1	-2.993999863E1	4.645569449E1
1.630416418E1	1.199999973E-1	3.593999863E1	-3.011999893E1	4.689256057E1
1.631416171E1	0.000000000E0	3.623999786E1	-3.095999908E1	4.766402195E1
1.632415928E1	-2.999999821E-1	3.659999847E1	-3.167999840E1	4.840735674E1
1.633415678E1	2.399999946E-1	3.665999985E1	-3.227999878E1	4.884681678E1
1.634415435E1	1.799999923E-1	3.659999847E1	-3.239999771E1	4.888099979E1
1.635415188E1	0.000000000E0	3.671999741E1	-3.221999741E1	4.885167799E1
1.636414945E1	1.799999923E-1	3.618000031E1	-3.119999886E1	4.777514784E1
1.637414701E1	-2.999999821E-1	3.647999954E1	-3.089999962E1	4.780889397E1
1.638414461E1	-2.399999946E-1	3.605999756E1	-3.035999870E1	4.713926755E1
1.639414218E1	0.000000000E0	3.570000076E1	-2.993999863E1	4.659284894E1
1.640413971E1	5.999999866E-2	3.539999771E1	-3.017999840E1	4.651876762E1
1.641413728E1	3.599999845E-1	3.461999893E1	-2.957999992E1	4.553735084E1
1.642413481E1	9.599999785E-1	3.455999756E1	-2.921999931E1	4.526724413E1
1.643413238E1	1.199999928E0	3.450000000E1	-2.903999901E1	4.511110221E1
1.644412994E1	1.500000000E0	3.438000107E1	-2.892000008E1	4.495109429E1
1.645412751E1	1.500000000E0	3.438000107E1	-2.909999847E1	4.506710979E1
1.646412507E1	1.439999938E0	3.413999939E1	-2.909999847E1	4.488232469E1
1.647412264E1	1.019999981E0	3.443999863E1	-2.963999939E1	4.544979064E1
1.648412017E1	4.799999893E-1	3.491999817E1	-3.042000008E1	4.631428588E1
1.649411770E1	1.199999973E-1	3.527999878E1	-3.065999985E1	4.674107727E1
1.650411527E1	5.999999866E-2	3.521999741E1	-3.053999901E1	4.661698571E1
1.651411277E1	4.199999869E-1	3.486000061E1	-3.005999947E1	4.603259291E1
1.652411034E1	4.799999893E-1	3.479999924E1	-3.023999977E1	4.610561715E1
1.653410790E1	7.799999714E-1	3.497999954E1	-3.042000008E1	4.636361906E1
1.654410547E1	4.799999893E-1	3.552000046E1	-3.155999947E1	4.751772721E1
1.655410304E1	2.999999821E-1	3.570000076E1	-3.227999878E1	4.813084640E1
1.656410064E1	1.199999973E-1	3.593999863E1	-3.143999863E1	4.775114046E1
1.657409820E1	0.000000000E0	3.593999863E1	-3.185999870E1	4.802856461E1
1.658409573E1	-1.799999923E-1	3.618000031E1	-3.185999870E1	4.820875791E1
1.659409333E1	-4.799999893E-1	3.636000061E1	-3.179999924E1	4.830652126E1
1.660409087E1	-3.599999845E-1	3.611999893E1	-3.185999870E1	4.816475309E1
1.661408843E1	-4.199999869E-1	3.605999756E1	-3.101999855E1	4.756826814E1
1.662408600E1	-3.599999845E-1	3.600000000E1	-3.113999939E1	4.760072649E1
1.663408356E1	-5.999999866E-2	3.557999802E1	-3.077999878E1	4.704623453E1
1.664408113E1	-5.999999866E-2	3.552000046E1	-3.101999855E1	4.715839631E1
1.665407870E1	-1.799999923E-1	3.552000046E1	-3.179999924E1	4.767538971E1
1.666407626E1	-4.799999893E-1	3.557999802E1	-3.167999840E1	4.764230218E1
1.667407380E1	-1.019999981E0	3.611999893E1	-3.209999847E1	4.833326623E1
1.668407133E1	-8.399999738E-1	3.647999954E1	-3.215999985E1	4.863909494E1
1.669406886E1	-8.999999762E-1	3.623999786E1	-3.209999847E1	4.842062936E1
1.670406643E1	-5.399999619E-1	3.623999786E1	-3.197999954E1	4.833579849E1
1.671406399E1	-2.999999821E-1	3.647999954E1	-3.204000092E1	4.855349653E1
1.672406156E1	-3.599999845E-1	3.647999954E1	-3.245999908E1	4.883207457E1
1.673405913E1	-1.199999973E-1	3.641999817E1	-3.234000015E1	4.870632686E1
1.674405669E1	-1.199999973E-1	3.618000031E1	-3.227999878E1	4.848716473E1
1.675405426E1	1.799999923E-1	3.557999802E1	-3.185999870E1	4.776011072E1
1.676405179E1	1.799999923E-1	3.563999939E1	-3.126000023E1	4.740706246E1
1.677404936E1	2.399999946E-1	3.600000000E1	-3.137999916E1	4.775732349E1
1.678404692E1	5.999999866E-2	3.600000000E1	-3.126000023E1	4.767799507E1
1.679404449E1	-4.799999893E-1	3.611999893E1	-3.137999916E1	4.784965068E1
1.680404209E1	-4.199999869E-1	3.623999786E1	-3.197999954E1	4.833460681E1
1.681403969E1	-5.999999866E-2	3.629999924E1	-3.161999893E1	4.814060528E1
1.682403726E1	-4.199999869E-1	3.636000061E1	-3.197999954E1	4.842464677E1
1.683403479E1	-1.199999973E-1	3.659999847E1	-3.197999954E1	4.860344287E1
1.684403235E1	-4.799999893E-1	3.641999817E1	-3.150000000E1	4.815492360E1
1.685402989E1	-7.799999714E-1	3.647999954E1	-3.161999893E1	4.828274121E1
1.686402742E1	-2.999999821E-1	3.641999817E1	-3.137999916E1	4.807505189E1
1.687402499E1	-3.599999845E-1	3.641999817E1	-3.113999939E1	4.791915513E1
1.688402255E1	-2.999999821E-1	3.641999817E1	-3.113999939E1	4.791874193E1
1.689402008E1	-4.799999893E-1	3.629999924E1	-3.137999916E1	4.798567174E1
1.690401765E1	-4.799999893E-1	3.611999893E1	-3.155999947E1	4.796788810E1
1.691401522E1	-1.199999973E-1	3.588000107E1	-3.197999954E1	4.806359586E1
1.692401275E1	0.000000000E0	3.593999863E1	-3.209999847E1	4.818810438E1
1.693401032E1	1.199999973E-1	3.593999863E1	-3.192000008E1	4.806853759E1
1.694400785E1	1.799999923E-1	3.641999817E1	-3.167999840E1	4.827080862E1
1.695400542E1	5.999999866E-2	3.623999786E1	-3.155999947E1	4.805595292E1
1.696400298E1	5.999999866E-2	3.600000000E1	-3.179999924E1	4.803377511E1
1.697400055E1	0.000000000E0	3.593999863E1	-3.197999954E1	4.810825160E1
1.698399811E1	-2.399999946E-1	3.575999832E1	-3.239999771E1	4.825551711E1
1.699399568E1	-2.999999821E-1	3.611999893E1	-3.257999802E1	4.864360794E1
1.700399324E1	-1.199999973E-1	3.629999924E1	-3.245999908E1	4.869656954E1
1.701399078E1	5.999999866E-2	3.588000107E1	-3.179999924E1	4.794390502E1
1.702398834E1	-2.999999821E-1	3.570000076E1	-3.113999939E1	4.737382839E1
1.703398588E1	0.000000000E0	3.570000076E1	-3.113999939E1	4.737287849E1
1.704398341E1	-1.799999923E-1	3.552000046E1	-3.101999855E1	4.715870166E1
1.705398098E1	-3.599999845E-1	3.588000107E1	-3.137999916E1	4.766768742E1
1.706397854E1	2.399999946E-1	3.575999832E1	-3.137999916E1	4.757666894E1
1.707397614E1	1.199999973E-1	3.545999908E1	-3.150000000E1	4.743074884E1
1.708397368E1	2.399999946E-1	3.545999908E1	-3.192000008E1	4.771116787E1
1.709397124E1	1.799999923E-1	3.575999832E1	-3.221999741E1	4.813458333E1
1.710396874E1	0.000000000E0	3.623999786E1	-3.275999832E1	4.885237901E1
1.711396627E1	-2.399999946E-1	3.623999786E1	-3.257999802E1	4.873244623E1
1.712396384E1	-5.399999619E-1	3.647999954E1	-3.197999954E1	4.851600084E1
1.713396141E1	-2.999999821E-1	3.647999954E1	-3.197999954E1	4.851392313E1
1.714395897E1	-6.599999666E-1	3.641999817E1	-3.197999954E1	4.847238634E1
1.715395654E1	-7.199999690E-1	3.665999985E1	-3.197999954E1	4.865382163E1
1.716395410E1	-2.999999821E-1	3.641999817E1	-3.197999954E1	4.846882129E1
1.717395164E1	-2.399999946E-1	3.605999756E1	-3.192000008E1	4.815877312E1
1.718394920E1	5.999999866E-2	3.588000107E1	-3.155999947E1	4.778505669E1
1.719394674E1	7.199999690E-1	3.539999771E1	-3.119999886E1	4.719235284E1
1.720394430E1	5.999999642E-1	3.575999832E1	-3.137999916E1	4.757984686E1
1.721394187E1	5.999999642E-1	3.600000000E1	-3.137999916E1	4.776048940E1
1.722393943E1	8.399999738E-1	3.593999863E1	-3.119999886E1	4.760072510E1
1.723393703E1	8.399999738E-1	3.563999939E1	-3.084000015E1	4.713831526E1
